Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.141483378,-0.155482713,-1.098946849,3.881014653,3.0
1,0.141483378,-0.100209733,-0.708279194,2.747681319,8.0
2,0.141483378,-0.144269534,-1.019692461,3.781014653,11.0
3,0.141483378,-0.038545180,-0.272436101,3.347681319,12.0
4,0.141483378,-0.168230545,-1.189048122,3.414347986,17.0
5,0.141483378,0.066286136,0.468508293,2.347681319,24.0
6,0.141483378,-0.174313655,-1.232043346,2.431014653,27.0
7,0.141483378,-0.281250542,-1.987869852,3.681014653,24.0
8,0.141483378,-0.229344758,-1.621001423,4.014347986,24.0
9,0.141483378,-0.088972125,-0.628852139,3.481014653,23.0
10,0.141483378,-0.216872783,-1.532849905,4.614347986,23.0
11,0.141483378,-0.178493556,-1.261586750,3.914347986,18.0
12,0.141483378,-0.162259728,-1.146846577,3.264347986,9.0
13,0.141483378,-0.239833754,-1.695137314,5.581014653,6.0
14,0.141483378,-0.073293609,-0.518036885,3.281014653,9.0
15,0.141483378,-0.168251972,-1.189199565,4.714347986,4.0
16,0.141483378,-0.047911019,-0.338633553,3.447681319,5.0
17,0.141483378,-0.294728866,-2.083134214,4.781014653,6.0
18,0.141483378,-0.257180453,-1.817743225,2.314347986,-3.0
19,0.141483378,-0.179026446,-1.265353206,3.747681319,2.0
20,0.141483378,0.026026137,0.183951902,2.947681319,7.0
21,0.141483378,-0.199974234,-1.413411503,3.381014653,8.0
22,0.141483378,-0.019106510,-0.135044202,2.647681319,-1.0
23,0.141483378,-0.239351645,-1.691729786,3.114347986,2.0
24,0.141483378,-0.085600629,-0.605022513,2.614347986,2.0
25,0.141483378,-0.069947547,-0.494387032,3.114347986,5.0
26,0.141483378,-0.196536328,-1.389112487,2.181014653,4.0
27,0.141483378,-0.070317869,-0.497004450,4.381014653,-5.0
28,0.141483378,-0.185658940,-1.312231460,3.214347986,-16.0
29,0.141483378,-0.044970029,-0.317846728,2.947681319,-13.0
30,0.141483378,-0.011053927,-0.078128804,2.614347986,-16.0
31,0.141483378,-0.072365088,-0.511474130,2.947681319,-13.0
32,0.141483378,-0.257756410,-1.821814078,3.781014653,-13.0
33,0.141483378,-0.333040629,-2.353920531,4.231014653,-22.0
34,0.141483378,-0.221860460,-1.568102644,4.347681319,-35.0
35,0.141483378,-0.043910633,-0.310358955,2.547681319,-35.0
36,0.141483378,-0.057998476,-0.409931379,3.547681319,-40.0
37,0.141483378,-0.066188095,-0.467815343,4.214347986,-35.0
38,0.141483378,-0.045226494,-0.319659416,3.614347986,-40.0
39,0.141483378,-0.155931448,-1.102118491,4.281014653,-33.0
40,0.141483378,-0.120966098,-0.854984521,3.981014653,-42.0
41,0.141483378,-0.110543962,-0.781321195,3.347681319,-42.0
42,0.141483378,-0.041563894,-0.293772277,2.947681319,-43.0
43,0.141483378,-0.089456101,-0.632272868,2.481014653,-43.0
44,0.141483378,0.061000502,0.431149598,2.747681319,-43.0
45,0.141483378,0.028354881,0.200411393,2.514347986,-50.0
46,0.141483378,0.049087751,0.346950659,2.414347986,-45.0
47,0.141483378,-0.077911374,-0.550675101,3.347681319,-45.0
48,0.141483378,0.011540702,0.081569315,2.381014653,-42.0
49,0.141483378,0.016109834,0.113863792,2.847681319,-41.0
50,0.141483378,0.061598350,0.435375172,2.697681319,-41.0
51,0.141483378,0.131334339,0.928266916,2.614347986,-41.0
52,0.141483378,-0.090603640,-0.640383631,2.197681319,-46.0
53,0.141483378,-0.014767343,-0.104375109,2.314347986,-45.0
54,0.141483378,-0.020934393,-0.147963619,2.581014653,-54.0
55,0.141483378,0.130502419,0.922386932,2.681014653,-65.0
56,0.141483378,-0.014220470,-0.100509830,2.964347986,-64.0
57,0.141483378,-0.055278031,-0.390703356,2.747681319,-61.0
58,0.141483378,-0.090353279,-0.638614092,3.947681319,-66.0
59,0.141483378,0.003975005,0.028095208,2.847681319,-65.0
60,0.141483378,-0.043563059,-0.307902309,3.047681319,-56.0
61,0.141483378,0.040774224,0.288190910,4.197681319,-45.0
62,0.141483378,0.134003537,0.947132721,1.647681319,-50.0
63,0.141483378,-0.144654110,-1.022410633,4.347681319,-51.0
