Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.189820885,-0.114208617,-0.601665181,3.381014653,1.0
1,0.189820885,-0.023042427,-0.121390369,4.331014653,6.0
2,0.189820885,0.107383072,0.565707363,3.881014653,9.0
3,0.189820885,0.128060358,0.674637873,2.947681319,2.0
4,0.189820885,0.014205034,0.074833884,3.114347986,5.0
5,0.189820885,0.066329592,0.349432528,3.514347986,0.0
6,0.189820885,0.032280513,0.170057755,3.397681319,1.0
7,0.189820885,0.045539332,0.239906856,2.131014653,6.0
8,0.189820885,0.066488314,0.350268698,3.281014653,6.0
9,0.189820885,0.082523866,0.434745975,3.147681319,3.0
10,0.189820885,0.082758554,0.435982342,4.247681319,4.0
11,0.189820885,0.088657399,0.467058190,2.714347986,-3.0
12,0.189820885,0.091365194,0.481323190,2.681014653,-16.0
13,0.189820885,0.076156586,0.401202356,4.647681319,-21.0
14,0.189820885,-0.087912860,-0.463135866,2.481014653,-26.0
15,0.189820885,0.067376499,0.354947766,1.631014653,-17.0
16,0.189820885,0.012518839,0.065950799,2.647681319,-17.0
17,0.189820885,0.027564753,0.145214542,2.781014653,-17.0
18,0.189820885,0.037215772,0.196057312,4.197681319,-22.0
19,0.189820885,0.056886095,0.299683014,3.181014653,-15.0
20,0.189820885,0.042510317,0.223949630,4.481014653,-14.0
21,0.189820885,-0.002907954,-0.015319460,1.981014653,-13.0
22,0.189820885,0.027183702,0.143207119,2.681014653,-12.0
23,0.189820885,0.049186275,0.259119408,2.947681319,-11.0
24,0.189820885,-0.112385852,-0.592062627,3.781014653,-10.0
25,0.189820885,-0.007316296,-0.038543154,3.081014653,-21.0
26,0.189820885,0.041479424,0.218518757,2.214347986,-24.0
27,0.189820885,0.056036494,0.295207210,2.547681319,-27.0
28,0.189820885,0.016019078,0.084390492,2.897681319,-38.0
29,0.189820885,0.030850739,0.162525526,3.047681319,-33.0
30,0.189820885,0.070728049,0.372604145,2.514347986,-32.0
31,0.189820885,-0.077948273,-0.410641187,3.614347986,-23.0
32,0.189820885,0.039507131,0.208128471,4.614347986,-22.0
33,0.189820885,-0.046315982,-0.243998347,2.114347986,-17.0
34,0.189820885,0.066733491,0.351560319,3.747681319,-20.0
35,0.189820885,0.015850468,0.083502234,3.647681319,-11.0
36,0.189820885,0.085412274,0.449962469,4.881014653,-18.0
37,0.189820885,0.027052173,0.142514206,3.781014653,-13.0
38,0.189820885,0.055159571,0.290587470,3.347681319,-13.0
39,0.189820885,0.035360390,0.186282927,2.481014653,-18.0
40,0.189820885,0.042304862,0.222867268,3.264347986,-17.0
41,0.189820885,0.063965952,0.336980580,4.914347986,-22.0
42,0.189820885,0.061737856,0.325242697,3.847681319,-13.0
43,0.189820885,-0.016522258,-0.087041308,3.047681319,-13.0
44,0.189820885,-0.006357575,-0.033492494,2.081014653,-4.0
45,0.189820885,0.047112609,0.248195078,2.881014653,-1.0
46,0.189820885,0.096259295,0.507105922,3.347681319,-1.0
47,0.189820885,-0.002514211,-0.013245176,3.547681319,4.0
48,0.189820885,0.073206075,0.385658695,3.481014653,5.0
49,0.189820885,0.031598185,0.166463163,4.181014653,12.0
50,0.189820885,0.015003506,0.079040333,2.447681319,12.0
51,0.189820885,0.055096493,0.290255170,2.181014653,5.0
52,0.189820885,0.054099819,0.285004569,3.614347986,4.0
53,0.189820885,0.000972729,0.005124455,3.647681319,5.0
54,0.189820885,0.004610991,0.024291276,3.781014653,-2.0
55,0.189820885,0.001439679,0.007584406,3.464347986,-5.0
56,0.189820885,0.057697190,0.303955967,3.581014653,-2.0
57,0.189820885,0.019603611,0.103274260,2.681014653,-5.0
58,0.189820885,0.020413784,0.107542347,4.364347986,0.0
59,0.189820885,0.042676912,0.224827276,2.964347986,-5.0
60,0.189820885,-0.003201448,-0.016865625,5.147681319,-5.0
61,0.189820885,0.067946101,0.357948500,4.414347986,-10.0
62,0.189820885,0.032809123,0.172842535,2.547681319,-15.0
63,0.189820885,0.069959872,0.368557296,3.181014653,-14.0
64,0.189820885,0.037231764,0.196141557,4.181014653,-13.0
65,0.189820885,0.047572816,0.250619506,2.781014653,-22.0
66,0.189820885,0.028561638,0.150466259,3.247681319,-19.0
67,0.189820885,-0.007903367,-0.041635920,2.047681319,-18.0
68,0.189820885,0.003773663,0.019880125,4.964347986,-21.0
69,0.189820885,0.047141872,0.248349240,2.114347986,-20.0
70,0.189820885,-0.012644406,-0.066612302,2.081014653,-17.0
71,0.189820885,-0.052458622,-0.276358537,1.931014653,-18.0
72,0.189820885,0.093072631,0.490318180,2.614347986,-11.0
73,0.189820885,-0.043029718,-0.226685901,3.447681319,-11.0
74,0.189820885,0.086726384,0.456885365,1.447681319,-10.0
75,0.189820885,0.030141164,0.158787398,2.714347986,-15.0
76,0.189820885,0.092408244,0.486818107,3.114347986,-10.0
77,0.189820885,0.025940780,0.136659249,3.114347986,-15.0
78,0.189820885,0.023554094,0.124085891,2.747681319,-28.0
79,0.189820885,0.047479609,0.250128478,4.747681319,-33.0
80,0.189820885,0.068620527,0.361501459,2.714347986,-30.0
81,0.189820885,0.032618903,0.171840432,2.547681319,-23.0
82,0.189820885,0.035094019,0.184879653,2.981014653,-28.0
83,0.189820885,0.090097594,0.474645315,2.031014653,-17.0
84,0.189820885,0.012497903,0.065840504,3.531014653,-17.0
85,0.189820885,0.061346236,0.323179592,2.347681319,-20.0
86,0.189820885,0.051272187,0.270108251,3.014347986,-19.0
87,0.189820885,0.096158507,0.506574958,2.647681319,-19.0
88,0.189820885,0.049961666,0.263204265,2.481014653,-12.0
89,0.189820885,0.036944364,0.194627499,2.314347986,-9.0
90,0.189820885,0.023873149,0.125766715,3.114347986,-8.0
91,0.189820885,0.028298807,0.149081631,2.414347986,-7.0
92,0.189820885,0.092374611,0.486640926,3.981014653,-14.0
93,0.189820885,0.133542865,0.703520403,3.481014653,-13.0
94,0.189820885,0.080028756,0.421601428,2.847681319,-20.0
95,0.189820885,0.091437955,0.481706508,2.714347986,-15.0
96,0.189820885,0.051762260,0.272690016,3.681014653,-14.0
97,0.189820885,-0.014674621,-0.077307728,2.581014653,-13.0
98,0.189820885,0.008515556,0.044861004,3.547681319,-16.0
99,0.189820885,0.113804258,0.599534966,2.947681319,-13.0
100,0.189820885,0.031298768,0.164885799,1.714347986,-8.0
101,0.189820885,-0.037274908,-0.196368843,3.047681319,-8.0
102,0.189820885,0.069419207,0.365709004,2.447681319,-11.0
103,0.189820885,0.035695359,0.188047586,2.481014653,-24.0
104,0.189820885,-0.014815601,-0.078050429,2.531014653,-24.0
105,0.189820885,-0.005998790,-0.031602371,2.414347986,-23.0
