Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.049187575,-0.105992527,-2.154863818,3.814347986,0.0
1,0.049187575,-0.361641902,-7.352301848,2.481014653,0.0
2,0.049187575,-0.122538374,-2.491246469,3.781014653,0.0
3,0.049187575,-0.034346014,-0.698266051,4.281014653,1.0
4,0.049187575,-0.082437364,-1.675979410,2.381014653,-4.0
5,0.049187575,-0.077298814,-1.571510972,4.064347986,-1.0
6,0.049187575,-0.107416704,-2.183817825,1.447681319,2.0
7,0.049187575,-0.085469699,-1.737627820,3.014347986,3.0
8,0.049187575,-0.051515924,-1.047336109,3.847681319,4.0
9,0.049187575,-0.001278171,-0.025985638,3.681014653,-5.0
10,0.049187575,-0.022560253,-0.458657544,3.247681319,-6.0
11,0.049187575,-0.124270620,-2.526463628,3.947681319,-7.0
12,0.049187575,-0.123113540,-2.502939797,2.347681319,-14.0
13,0.049187575,-0.057489364,-1.168778159,4.247681319,-17.0
14,0.049187575,-0.174688360,-3.551473285,5.181014653,-16.0
15,0.049187575,-0.084917050,-1.726392267,3.714347986,-11.0
16,0.049187575,-0.033704767,-0.685229276,3.231014653,-10.0
17,0.049187575,-0.063665642,-1.294343985,2.747681319,-15.0
18,0.049187575,-0.068727071,-1.397244540,1.947681319,-14.0
19,0.049187575,-0.197854951,-4.022457889,3.014347986,-11.0
20,0.049187575,-0.042597165,-0.866014742,3.947681319,-10.0
21,0.049187575,-0.128332339,-2.609039748,4.514347986,-10.0
22,0.049187575,-0.013770305,-0.279954953,2.181014653,-5.0
23,0.049187575,-0.111504721,-2.266928591,2.047681319,-4.0
24,0.049187575,-0.059530450,-1.210274132,3.614347986,-1.0
25,0.049187575,-0.012710455,-0.258407829,2.297681319,0.0
26,0.049187575,-0.095225461,-1.935965752,2.847681319,1.0
27,0.049187575,-0.040479311,-0.822958053,3.614347986,4.0
28,0.049187575,-0.013943973,-0.283485678,2.847681319,5.0
29,0.049187575,-0.163773261,-3.329565642,3.114347986,6.0
30,0.049187575,-0.100885056,-2.051027213,4.347681319,7.0
31,0.049187575,-0.200817024,-4.082677847,4.731014653,10.0
32,0.049187575,-0.145232697,-2.952629728,5.181014653,13.0
33,0.049187575,-0.051058655,-1.038039688,3.547681319,18.0
34,0.049187575,-0.062194019,-1.264425384,3.147681319,19.0
35,0.049187575,-0.109920642,-2.234723735,4.347681319,19.0
36,0.049187575,-0.009516760,-0.193478932,2.747681319,22.0
37,0.049187575,-0.075090943,-1.526624208,2.281014653,23.0
38,0.049187575,-0.040812838,-0.829738759,3.381014653,18.0
39,0.049187575,-0.094620606,-1.923668844,4.314347986,15.0
40,0.049187575,-0.079686276,-1.620048869,4.764347986,16.0
41,0.049187575,-0.137613014,-2.797718999,4.281014653,15.0
42,0.049187575,-0.020054569,-0.407716155,3.381014653,18.0
43,0.049187575,-0.150135532,-3.052306000,4.131014653,11.0
44,0.049187575,-0.027366386,-0.556367863,2.314347986,12.0
45,0.049187575,-0.073244472,-1.489084832,3.714347986,15.0
46,0.049187575,-0.020175146,-0.410167523,2.181014653,15.0
47,0.049187575,-0.106045732,-2.155945507,4.647681319,18.0
48,0.049187575,-0.064676345,-1.314891920,3.947681319,9.0
49,0.049187575,-0.127017560,-2.582309849,4.414347986,12.0
50,0.049187575,-0.127316704,-2.588391531,4.747681319,3.0
51,0.049187575,-0.068172806,-1.385976145,2.414347986,3.0
52,0.049187575,-0.045755824,-0.930231339,2.581014653,0.0
53,0.049187575,-0.060594871,-1.231914163,4.081014653,0.0
54,0.049187575,-0.077162074,-1.568730985,4.481014653,-3.0
55,0.049187575,-0.062234353,-1.265245392,3.247681319,-4.0
56,0.049187575,-0.006273724,-0.127546928,3.914347986,-7.0
57,0.049187575,-0.073638791,-1.497101464,3.697681319,-7.0
58,0.049187575,-0.046527182,-0.945913311,4.614347986,-4.0
59,0.049187575,-0.031317888,-0.636703236,2.114347986,-4.0
60,0.049187575,-0.021821333,-0.443635059,3.831014653,-1.0
61,0.049187575,-0.088010337,-1.789279839,3.447681319,-8.0
62,0.049187575,-0.020055162,-0.407728214,2.947681319,1.0
63,0.049187575,0.020479454,0.416354203,2.364347986,2.0
64,0.049187575,-0.037149579,-0.755263474,3.997681319,1.0
65,0.049187575,-0.064245484,-1.306132355,4.914347986,-2.0
66,0.049187575,-0.084754171,-1.723080890,1.847681319,-7.0
67,0.049187575,0.000821366,0.016698649,3.581014653,-4.0
68,0.049187575,0.041120870,0.836001153,1.881014653,5.0
69,0.049187575,-0.061102755,-1.242239628,1.547681319,-2.0
70,0.049187575,-0.021486347,-0.436824687,3.581014653,1.0
71,0.049187575,-0.035527462,-0.722285288,4.081014653,-2.0
72,0.049187575,-0.030953359,-0.629292223,4.681014653,-3.0
73,0.049187575,0.002587707,0.052608958,2.347681319,2.0
74,0.049187575,-0.049625917,-1.008911623,3.414347986,3.0
75,0.049187575,-0.005854922,-0.119032537,3.714347986,-4.0
76,0.049187575,-0.097396908,-1.980112003,3.131014653,1.0
77,0.049187575,0.032442647,0.659569950,2.064347986,2.0
78,0.049187575,-0.028292124,-0.575188417,3.847681319,2.0
79,0.049187575,0.025526187,0.518955991,2.081014653,5.0
80,0.049187575,0.010340224,0.210220234,0.914347986,4.0
81,0.049187575,-0.048510838,-0.986241704,3.114347986,-3.0
82,0.049187575,-0.011917971,-0.242296378,2.047681319,-6.0
83,0.049187575,0.018773687,0.381675386,1.547681319,-11.0
84,0.049187575,-0.100703623,-2.047338616,2.047681319,-10.0
85,0.049187575,0.005446788,0.110735037,3.881014653,-7.0
86,0.049187575,-0.031913526,-0.648812751,3.747681319,-6.0
87,0.049187575,-0.042786296,-0.869859827,3.481014653,-6.0
88,0.049187575,-0.003235983,-0.065788622,2.981014653,-3.0
89,0.049187575,-0.040946181,-0.832449677,3.614347986,-3.0
90,0.049187575,-0.013289212,-0.270174163,2.614347986,0.0
91,0.049187575,0.002555653,0.051957286,2.047681319,1.0
92,0.049187575,0.004318571,0.087798010,2.247681319,2.0
93,0.049187575,-0.007382144,-0.150081468,4.414347986,9.0
94,0.049187575,-0.006517269,-0.132498267,3.497681319,14.0
95,0.049187575,0.033317303,0.677352013,2.947681319,17.0
96,0.049187575,0.014410925,0.292978976,2.914347986,26.0
97,0.049187575,-0.024107680,-0.490117276,2.747681319,27.0
98,0.049187575,-0.010043020,-0.204177976,3.681014653,34.0
99,0.049187575,0.018175729,0.369518694,2.647681319,34.0
100,0.049187575,0.032896085,0.668788495,2.814347986,33.0
101,0.049187575,0.007836744,0.159323658,2.147681319,36.0
102,0.049187575,-0.031876436,-0.648058699,2.414347986,36.0
103,0.049187575,0.026779138,0.544428901,2.114347986,37.0
104,0.049187575,0.038043720,0.773441658,3.181014653,24.0
105,0.049187575,-0.028210876,-0.573536629,2.447681319,23.0
106,0.049187575,0.013921967,0.283038287,2.847681319,14.0
107,0.049187575,-0.119225338,-2.423891335,3.214347986,9.0
108,0.049187575,0.010373191,0.210890463,2.681014653,2.0
109,0.049187575,-0.027675844,-0.562659235,3.081014653,1.0
110,0.049187575,-0.029753687,-0.604902492,3.731014653,1.0
111,0.049187575,0.028505623,0.579528928,1.981014653,-4.0
112,0.049187575,-0.012738660,-0.258981259,3.464347986,-3.0
113,0.049187575,0.017109721,0.347846396,1.981014653,-2.0
114,0.049187575,-0.032227560,-0.655197161,3.247681319,-2.0
115,0.049187575,0.045553986,0.926127900,3.081014653,-1.0
116,0.049187575,-0.020114466,-0.408933884,3.181014653,0.0
117,0.049187575,-0.059875938,-1.217298009,2.514347986,0.0
118,0.049187575,0.039309915,0.799183841,1.281014653,3.0
119,0.049187575,-0.078841593,-1.602876174,3.914347986,2.0
120,0.049187575,0.015969836,0.324672160,2.464347986,11.0
121,0.049187575,-0.008248765,-0.167700181,3.714347986,11.0
122,0.049187575,0.004724810,0.096056987,1.681014653,14.0
123,0.049187575,0.035210761,0.715846645,2.214347986,14.0
124,0.049187575,0.045353598,0.922053949,2.581014653,27.0
125,0.049187575,-0.002102236,-0.042739177,1.614347986,27.0
126,0.049187575,-0.026349234,-0.535688822,2.314347986,26.0
127,0.049187575,0.011859392,0.241105430,2.181014653,27.0
128,0.049187575,0.006259630,0.127260384,2.881014653,34.0
129,0.049187575,0.019937595,0.405338040,2.681014653,31.0
130,0.049187575,0.001329811,0.027035511,3.681014653,32.0
131,0.049187575,-0.059320127,-1.205998198,3.481014653,32.0
132,0.049187575,0.034073923,0.692734350,1.547681319,29.0
133,0.049187575,0.018299426,0.372033508,2.047681319,26.0
134,0.049187575,0.011325015,0.230241371,1.931014653,27.0
135,0.049187575,0.029161216,0.592857357,2.381014653,26.0
136,0.049187575,0.026751595,0.543868957,2.014347986,23.0
137,0.049187575,-0.000933876,-0.018986022,2.314347986,20.0
138,0.049187575,-0.011948889,-0.242924946,3.181014653,15.0
139,0.049187575,0.040532335,0.824036039,1.897681319,15.0
140,0.049187575,0.045140680,0.917725244,1.847681319,18.0
141,0.049187575,-0.010269099,-0.208774241,2.381014653,21.0
142,0.049187575,-0.013551425,-0.275505034,2.314347986,30.0
143,0.049187575,0.006179209,0.125625402,2.881014653,30.0
144,0.049187575,-0.008835854,-0.179635895,1.814347986,29.0
145,0.049187575,-0.040434800,-0.822053128,2.847681319,32.0
146,0.049187575,-0.053916318,-1.096136927,3.447681319,29.0
147,0.049187575,-0.003742197,-0.076080129,3.181014653,30.0
148,0.049187575,-0.010708404,-0.217705462,1.781014653,27.0
149,0.049187575,0.049178286,0.999811140,3.081014653,24.0
150,0.049187575,0.044327733,0.901197758,2.847681319,21.0
151,0.049187575,-0.021605622,-0.439249578,2.881014653,18.0
152,0.049187575,0.035588942,0.723535192,2.381014653,15.0
153,0.049187575,0.041343067,0.840518503,1.964347986,12.0
154,0.049187575,0.021155047,0.430089233,3.181014653,9.0
155,0.049187575,-0.025255109,-0.513444893,3.747681319,6.0
156,0.049187575,0.003395552,0.069032725,3.614347986,7.0
157,0.049187575,0.042934215,0.872867081,1.147681319,4.0
158,0.049187575,0.034359472,0.698539658,2.147681319,3.0
159,0.049187575,0.046283667,0.940962562,1.847681319,0.0
160,0.049187575,0.017685758,0.359557421,1.364347986,-1.0
161,0.049187575,0.021276454,0.432557483,3.547681319,2.0
162,0.049187575,0.041343008,0.840517298,1.981014653,5.0
163,0.049187575,0.049187510,0.999998676,2.514347986,4.0
164,0.049187575,0.027342738,0.555887077,1.214347986,3.0
165,0.049187575,0.011266550,0.229052762,1.881014653,0.0
166,0.049187575,0.021710756,0.441386986,0.881014653,0.0
167,0.049187575,0.048965320,0.995481474,2.514347986,5.0
168,0.049187575,0.007901069,0.160631405,3.614347986,4.0
169,0.049187575,-0.008958599,-0.182131336,2.481014653,1.0
170,0.049187575,0.030855975,0.627312378,2.247681319,4.0
171,0.049187575,0.017023873,0.346101072,2.681014653,5.0
172,0.049187575,0.044327780,0.901198719,2.847681319,4.0
173,0.049187575,0.010340224,0.210220234,0.914347986,3.0
174,0.049187575,0.041120870,0.836001153,1.881014653,0.0
175,0.049187575,-0.004625269,-0.094033284,2.847681319,1.0
176,0.049187575,0.046536670,0.946106205,1.814347986,8.0
177,0.049187575,0.024776503,0.503714671,0.914347986,8.0
178,0.049187575,0.030468901,0.619443032,2.247681319,7.0
179,0.049187575,0.037063821,0.753519975,1.247681319,6.0
180,0.049187575,0.038318370,0.779025379,2.247681319,3.0
181,0.049187575,0.026582873,0.540438776,1.947681319,8.0
182,0.049187575,0.012693718,0.258067566,2.481014653,9.0
183,0.049187575,0.045330498,0.921584311,1.881014653,16.0
184,0.049187575,0.030734932,0.624851533,1.547681319,15.0
185,0.049187575,0.034754742,0.706575623,1.147681319,15.0
186,0.049187575,0.040310160,0.819519148,1.847681319,6.0
187,0.049187575,0.018299440,0.372033785,2.047681319,-7.0
188,0.049187575,0.030317542,0.616365859,2.247681319,-10.0
189,0.049187575,0.048965320,0.995481474,2.514347986,-17.0
190,0.049187575,0.034977048,0.711095176,2.347681319,-18.0
191,0.049187575,0.007613734,0.154789771,2.414347986,-17.0
192,0.049187575,0.024046833,0.488880224,2.481014653,-18.0
193,0.049187575,0.048965320,0.995481474,2.514347986,-18.0
194,0.049187575,0.045131460,0.917537805,2.581014653,-15.0
195,0.049187575,0.045353645,0.922054911,2.581014653,-15.0
196,0.049187575,0.021701536,0.441199546,1.647681319,-16.0
197,0.049187575,0.030865200,0.627499937,1.314347986,-17.0
198,0.049187575,0.046758861,0.950623407,1.814347986,-12.0
199,0.049187575,0.025535396,0.519143215,1.347681319,-11.0
