Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.178521974,0.041137426,0.230433405,4.131014653,-1
1,0.178521974,-0.137194505,-0.768502065,3.514347986,0.0
2,0.178521974,0.047195980,0.264370706,3.281014653,1.0
3,0.178521974,0.034533874,0.193443270,4.081014653,4.0
4,0.178521974,-0.017971486,-0.100668204,3.564347986,5.0
5,0.178521974,0.002303193,0.012901455,4.147681319,10.0
6,0.178521974,0.085056302,0.476447244,2.681014653,11.0
7,0.178521974,0.109875887,0.615475421,2.264347986,14.0
8,0.178521974,0.016285348,0.091223210,4.381014653,17.0
9,0.178521974,0.086049558,0.482011018,3.264347986,18.0
10,0.178521974,0.035919556,0.201205237,4.914347986,9.0
11,0.178521974,0.012198550,0.068330803,3.881014653,12.0
12,0.178521974,0.152516564,0.854329365,2.714347986,19.0
13,0.178521974,0.061988789,0.347233382,4.514347986,20.0
14,0.178521974,0.061057223,0.342015172,4.114347986,23.0
15,0.178521974,0.124143998,0.695398979,3.347681319,26.0
16,0.178521974,0.053118695,0.297547096,4.081014653,19.0
17,0.178521974,0.041692786,0.233544280,4.147681319,14.0
18,0.178521974,0.064238153,0.359833311,3.581014653,1.0
19,0.178521974,0.107638736,0.602943907,3.781014653,-10.0
20,0.178521974,0.008450562,0.047336259,3.981014653,-1.0
21,0.178521974,0.035032499,0.196236344,4.281014653,4.0
22,0.178521974,0.098951377,0.554281216,2.997681319,5.0
23,0.178521974,0.067711483,0.379289348,2.597681319,-4.0
24,0.178521974,-0.015188909,-0.085081455,3.814347986,-9.0
25,0.178521974,0.035984787,0.201570630,3.381014653,-8.0
26,0.178521974,0.090261782,0.505606008,3.914347986,-3.0
27,0.178521974,0.101375406,0.567859538,3.514347986,2.0
28,0.178521974,0.088552638,0.496032150,4.214347986,5.0
29,0.178521974,0.095753751,0.536369554,3.714347986,2.0
30,0.178521974,0.075806989,0.424636738,3.081014653,7.0
31,0.178521974,0.053071842,0.297284646,3.747681319,12.0
32,0.178521974,0.121085254,0.678265268,3.281014653,9.0
33,0.178521974,0.116523225,0.652710829,3.347681319,10.0
34,0.178521974,0.039271220,0.219979753,4.647681319,-3.0
35,0.178521974,0.130448952,0.730716501,3.481014653,0.0
36,0.178521974,0.095333898,0.534017726,4.914347986,-9.0
37,0.178521974,0.039436922,0.220907943,2.981014653,-18.0
38,0.178521974,0.102503669,0.574179564,3.781014653,-27.0
39,0.178521974,0.131841195,0.738515223,2.314347986,-22.0
40,0.178521974,0.177531613,0.994452442,2.114347986,-29.0
41,0.178521974,0.121220687,0.679023900,3.981014653,-28.0
42,0.178521974,0.036549324,0.204732916,3.297681319,-27.0
43,0.178521974,0.067163465,0.376219599,3.781014653,-22.0
44,0.178521974,0.109618220,0.614032089,4.081014653,-21.0
45,0.178521974,0.059211821,0.331678057,5.047681319,-30.0
46,0.178521974,0.021533304,0.120619909,4.047681319,-25.0
47,0.178521974,0.083081074,0.465382902,4.481014653,-20.0
48,0.178521974,0.137397557,0.769639470,2.431014653,-13.0
49,0.178521974,0.092914592,0.520465856,2.164347986,-8.0
50,0.178521974,0.107451895,0.601897305,3.281014653,-17.0
51,0.178521974,0.131340336,0.735709632,2.297681319,-17.0
52,0.178521974,0.103326737,0.578790022,3.097681319,-22.0
53,0.178521974,0.129647723,0.726228377,2.431014653,-17.0
54,0.178521974,0.082020649,0.459442876,2.864347986,-16.0
55,0.178521974,0.113541393,0.636007942,3.881014653,-13.0
56,0.178521974,0.148622134,0.832514515,2.214347986,-26.0
57,0.178521974,0.156626145,0.877349390,2.714347986,-33.0
58,0.178521974,0.079942379,0.447801338,4.414347986,-42.0
59,0.178521974,0.095642846,0.535748310,2.864347986,-45.0
60,0.178521974,0.095207344,0.533308823,2.947681319,-40.0
61,0.178521974,0.148007959,0.829074181,2.447681319,-53.0
62,0.178521974,0.104535381,0.585560301,2.114347986,-46.0
63,0.178521974,0.122482979,0.686094697,2.581014653,-41.0
64,0.178521974,0.157001835,0.879453836,2.714347986,-36.0
65,0.178521974,0.165856423,0.929053269,1.714347986,-45.0
66,0.178521974,0.116660917,0.653482118,3.347681319,-48.0
67,0.178521974,0.156387738,0.876013942,2.714347986,-47.0
68,0.178521974,0.148426918,0.831420998,2.547681319,-40.0
69,0.178521974,0.125003871,0.700215599,3.397681319,-47.0
70,0.178521974,0.144002544,0.806637642,2.114347986,-42.0
71,0.178521974,0.098686588,0.552797988,2.681014653,-45.0
72,0.178521974,0.134892650,0.755608103,2.581014653,-38.0
73,0.178521974,0.138773846,0.777348822,2.697681319,-31.0
74,0.178521974,0.157001904,0.879454224,2.714347986,-38.0
75,0.178521974,0.113625739,0.636480411,3.047681319,-38.0
76,0.178521974,0.134309138,0.752339529,2.864347986,-31.0
77,0.178521974,0.137788012,0.771826623,2.714347986,-26.0
78,0.178521974,0.123837185,0.693680348,2.297681319,-25.0
79,0.178521974,0.157001835,0.879453836,2.714347986,-22.0
80,0.178521974,0.115884481,0.649132871,3.147681319,-22.0
81,0.178521974,0.150686047,0.844075627,2.781014653,-25.0
82,0.178521974,0.043535602,0.243866908,4.481014653,-24.0
83,0.178521974,0.157001839,0.879453863,2.714347986,-15.0
84,0.178521974,0.128422336,0.719364306,2.997681319,-14.0
85,0.178521974,0.158218227,0.886267518,2.597681319,-11.0
86,0.178521974,0.070431132,0.394523602,3.431014653,-6.0
87,0.178521974,0.150072227,0.840637281,2.747681319,-6.0
88,0.178521974,0.089592467,0.501856803,4.481014653,1.0
89,0.178521974,0.138586156,0.776297466,2.247681319,2.0
90,0.178521974,0.177907302,0.996556888,2.114347986,5.0
91,0.178521974,0.119754182,0.670809199,3.981014653,12.0
92,0.178521974,0.148008255,0.829075836,2.214347986,11.0
93,0.178521974,0.105461126,0.590745914,3.614347986,12.0
94,0.178521974,0.101594433,0.569086431,3.531014653,21.0
95,0.178521974,0.148992278,0.834587894,2.781014653,22.0
96,0.178521974,0.130136501,0.728966288,2.314347986,25.0
97,0.178521974,0.148622134,0.832514515,2.214347986,30.0
98,0.178521974,0.079221403,0.443762757,3.147681319,33.0
99,0.178521974,0.061352009,0.343666429,4.647681319,32.0
100,0.178521974,0.156387738,0.876013942,2.714347986,19.0
101,0.178521974,0.126695162,0.709689455,2.947681319,20.0
102,0.178521974,0.174510308,0.977528448,2.214347986,21.0
103,0.178521974,0.157001835,0.879453836,2.714347986,10.0
104,0.178521974,0.156626214,0.877349776,2.714347986,1.0
105,0.178521974,0.118018947,0.661089189,2.814347986,6.0
106,0.178521974,0.157001835,0.879453836,2.714347986,11.0
107,0.178521974,0.156387659,0.876013502,3.114347986,18.0
108,0.178521974,0.178521399,0.999996781,2.114347986,5.0
109,0.178521974,0.148008038,0.829074622,2.297681319,-6.0
110,0.178521974,0.140095726,0.784753399,2.131014653,-3.0
111,0.178521974,0.140095726,0.784753399,2.131014653,-12.0
112,0.178521974,0.136359352,0.763823911,2.981014653,-7.0
113,0.178521974,0.177907302,0.996556888,2.114347986,-2.0
114,0.178521974,0.113653433,0.636635537,3.214347986,-9.0
115,0.178521974,0.150177423,0.841226543,2.847681319,-4.0
116,0.178521974,0.177907796,0.996559650,2.114347986,-11.0
117,0.178521974,0.126926972,0.710987948,3.881014653,-10.0
118,0.178521974,0.177907302,0.996556888,2.114347986,-5.0
119,0.178521974,0.154921233,0.867799241,2.714347986,-6.0
120,0.178521974,0.119569282,0.669773471,3.081014653,-6.0
121,0.178521974,0.121687707,0.681639939,3.347681319,-5.0
122,0.178521974,0.178521399,0.999996781,2.114347986,-5.0
123,0.178521974,0.106992035,0.599321374,2.064347986,-2.0
124,0.178521974,0.157001835,0.879453836,2.714347986,7.0
125,0.178521974,0.176065108,0.986237741,2.114347986,6.0
126,0.178521974,0.156387955,0.876015157,2.714347986,7.0
127,0.178521974,0.137977922,0.772890413,3.147681319,2.0
128,0.178521974,0.144734738,0.810739064,2.297681319,11.0
129,0.178521974,0.150946255,0.845533199,2.247681319,10.0
130,0.178521974,0.120402378,0.674440102,2.581014653,-1.0
131,0.178521974,0.176440798,0.988342186,2.114347986,2.0
132,0.178521974,0.150071950,0.840635734,2.831014653,5.0
133,0.178521974,0.157001835,0.879453836,2.714347986,-2.0
134,0.178521974,0.122504424,0.686214819,2.714347986,-3.0
135,0.178521974,0.175826701,0.984902293,2.114347986,-2.0
136,0.178521974,0.100123701,0.560848052,3.414347986,-1.0
137,0.178521974,0.120427795,0.674582477,2.814347986,6.0
138,0.178521974,0.148992407,0.834588615,2.781014653,6.0
139,0.178521974,0.106212411,0.594954275,2.114347986,-1.0
140,0.178521974,0.156387659,0.876013502,3.114347986,4.0
141,0.178521974,0.156387738,0.876013942,2.714347986,4.0
142,0.178521974,0.145198123,0.813334741,3.114347986,4.0
143,0.178521974,0.150946255,0.845533199,2.247681319,9.0
144,0.178521974,0.175826623,0.984901852,2.414347986,9.0
145,0.178521974,0.104659567,0.586255937,3.381014653,8.0
146,0.178521974,0.110144255,0.616978701,2.714347986,-1.0
147,0.178521974,0.161239600,0.903191898,2.447681319,-10.0
148,0.178521974,0.154921510,0.867800789,2.714347986,-19.0
149,0.178521974,0.157001835,0.879453836,2.714347986,-16.0
150,0.178521974,0.129635424,0.726159483,2.281014653,-23.0
151,0.178521974,0.133404248,0.747270744,2.964347986,-22.0
152,0.178521974,0.152990674,0.856985117,2.714347986,-31.0
153,0.178521974,0.148992278,0.834587894,2.781014653,-28.0
154,0.178521974,0.104793163,0.587004283,3.747681319,-27.0
155,0.178521974,0.178521399,0.999996781,2.114347986,-26.0
156,0.178521974,0.123971076,0.694430349,2.714347986,-26.0
157,0.178521974,0.175826623,0.984901852,2.414347986,-25.0
158,0.178521974,0.156387743,0.876013970,2.714347986,-32.0
159,0.178521974,0.148622323,0.832515570,2.214347986,-41.0
160,0.178521974,0.145198123,0.813334741,3.114347986,-48.0
161,0.178521974,0.125801348,0.704682710,2.597681319,-45.0
162,0.178521974,0.153640958,0.860627714,2.247681319,-40.0
163,0.178521974,0.156387743,0.876013970,2.714347986,-41.0
164,0.178521974,0.154921233,0.867799241,2.714347986,-34.0
165,0.178521974,0.157001903,0.879454222,2.714347986,-41.0
166,0.178521974,0.101447114,0.568261218,3.347681319,-48.0
167,0.178521974,0.104958050,0.587927902,4.347681319,-55.0
168,0.178521974,0.134394034,0.752815083,2.914347986,-68.0
169,0.178521974,0.175826701,0.984902293,2.114347986,-63.0
170,0.178521974,0.150071950,0.840635734,2.831014653,-60.0
171,0.178521974,0.157001835,0.879453836,2.714347986,-69.0
172,0.178521974,0.105407338,0.590444617,3.264347986,-69.0
173,0.178521974,0.145114656,0.812867193,2.381014653,-82.0
174,0.178521974,0.177907302,0.996556888,2.114347986,-79.0
175,0.178521974,0.140709891,0.788193680,2.114347986,-78.0
176,0.178521974,0.161615290,0.905296344,2.497681319,-91.0
177,0.178521974,0.130783069,0.732588078,2.581014653,-98.0
178,0.178521974,0.156388014,0.876015490,2.714347986,-91.0
179,0.178521974,0.114507497,0.641419622,2.897681319,-98.0
180,0.178521974,0.157002111,0.879455384,2.714347986,-99.0
181,0.178521974,0.120070886,0.672583230,4.414347986,-98.0
182,0.178521974,0.148622134,0.832514515,2.214347986,-97.0
183,0.178521974,0.154307137,0.864359348,2.714347986,-94.0
184,0.178521974,0.172569753,0.966658330,2.114347986,-101.0
185,0.178521974,0.161615290,0.905296344,2.497681319,-108.0
186,0.178521974,0.157001835,0.879453836,2.714347986,-117.0
187,0.178521974,0.161853697,0.906631791,2.447681319,-114.0
188,0.178521974,0.156387738,0.876013942,2.714347986,-109.0
189,0.178521974,0.109325955,0.612394948,3.481014653,-104.0
190,0.178521974,0.154545543,0.865694795,2.714347986,-111.0
191,0.178521974,0.148378034,0.831147174,3.281014653,-111.0
192,0.178521974,0.156387955,0.876015157,2.714347986,-108.0
193,0.178521974,0.147075082,0.823848622,2.247681319,-115.0
194,0.178521974,0.157001904,0.879454224,2.714347986,-112.0
195,0.178521974,0.140709992,0.788194242,2.247681319,-119.0
196,0.178521974,0.113510558,0.635835219,2.214347986,-124.0
197,0.178521974,0.154921233,0.867799241,2.714347986,-131.0
198,0.178521974,0.121027270,0.677940467,3.114347986,-124.0
199,0.178521974,0.156387738,0.876013942,2.714347986,-129.0
