Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.056006015,-0.223959554,-3.998848239,3.247681319,1.0
1,0.056006015,-0.220148333,-3.930798033,4.581014653,-4.0
2,0.056006015,-0.227909590,-4.069377017,2.581014653,1.0
3,0.056006015,-0.196234301,-3.503807599,4.064347986,-4.0
4,0.056006015,-0.189413144,-3.382014322,3.531014653,-11.0
5,0.056006015,-0.048517277,-0.866286892,3.497681319,-2.0
6,0.056006015,-0.117843844,-2.104128348,3.114347986,-7.0
7,0.056006015,-0.209024422,-3.732178090,2.581014653,-6.0
8,0.056006015,-0.315114662,-5.626443209,4.747681319,-1.0
9,0.056006015,-0.147861548,-2.640101220,4.414347986,0.0
10,0.056006015,-0.243444605,-4.346758216,4.181014653,1.0
11,0.056006015,-0.110178312,-1.967258556,3.414347986,6.0
12,0.056006015,-0.178371020,-3.184854710,4.314347986,-1.0
13,0.056006015,-0.083335559,-1.487975159,2.897681319,0.0
14,0.056006015,-0.103801241,-1.853394511,4.147681319,1.0
15,0.056006015,-0.201209970,-3.592649297,3.114347986,-4.0
16,0.056006015,-0.206008672,-3.678331194,4.697681319,-11.0
17,0.056006015,-0.211896558,-3.783460733,3.214347986,-8.0
18,0.056006015,-0.222891703,-3.979781529,4.247681319,-8.0
19,0.056006015,-0.112760314,-2.013360788,4.881014653,-7.0
20,0.056006015,-0.203933209,-3.641273351,2.381014653,-8.0
21,0.056006015,-0.230994318,-4.124455530,4.147681319,-9.0
22,0.056006015,-0.152601610,-2.724736094,4.214347986,-6.0
23,0.056006015,-0.105274127,-1.879693235,3.481014653,-5.0
24,0.056006015,-0.134128040,-2.394886337,4.014347986,-8.0
25,0.056006015,-0.013744083,-0.245403692,2.814347986,-7.0
26,0.056006015,-0.329364839,-5.880883325,5.047681319,0.0
27,0.056006015,-0.180790441,-3.228054004,4.914347986,5.0
28,0.056006015,-0.082158066,-1.466950751,4.247681319,5.0
29,0.056006015,-0.147651585,-2.636352280,4.081014653,6.0
30,0.056006015,-0.290654657,-5.189704305,4.331014653,9.0
31,0.056006015,-0.138226938,-2.468073090,3.947681319,10.0
32,0.056006015,-0.189757179,-3.388157135,3.081014653,11.0
33,0.056006015,-0.192539428,-3.437834823,4.114347986,0.0
34,0.056006015,-0.240861560,-4.300637369,3.981014653,1.0
35,0.056006015,-0.113335143,-2.023624481,4.281014653,4.0
36,0.056006015,-0.165925430,-2.962635887,2.564347986,1.0
37,0.056006015,-0.140320567,-2.505455309,4.047681319,0.0
38,0.056006015,-0.138135907,-2.466447702,4.447681319,-3.0
39,0.056006015,-0.109889467,-1.962101171,4.347681319,-10.0
