Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.056277270,-0.217326771,-3.861714864,5.697681319,7.0
1,0.056277270,-0.276930806,-4.920828690,3.464347986,16.0
2,0.056277270,-0.113009015,-2.008075632,3.247681319,15.0
3,0.056277270,-0.113991730,-2.025537652,3.814347986,20.0
4,0.056277270,-0.188049909,-3.341489528,4.197681319,20.0
5,0.056277270,-0.176198910,-3.130907190,3.381014653,17.0
6,0.056277270,-0.359305047,-6.384550010,2.081014653,10.0
7,0.056277270,-0.183280380,-3.256738979,5.781014653,10.0
8,0.056277270,-0.117418159,-2.086422434,3.381014653,13.0
9,0.056277270,-0.212779029,-3.780905288,4.647681319,6.0
10,0.056277270,-0.097435783,-1.731352332,4.314347986,7.0
11,0.056277270,-0.187015996,-3.323117746,3.714347986,-2.0
12,0.056277270,-0.160443960,-2.850954905,3.031014653,-1.0
13,0.056277270,-0.134283074,-2.386097855,2.747681319,0.0
14,0.056277270,-0.120705154,-2.144829572,3.181014653,-3.0
15,0.056277270,-0.148957860,-2.646856525,4.614347986,0.0
16,0.056277270,-0.081944604,-1.456087037,4.097681319,5.0
17,0.056277270,-0.154773483,-2.750195284,3.481014653,6.0
18,0.056277270,-0.267845957,-4.759398519,4.414347986,7.0
19,0.056277270,-0.155275578,-2.759117080,5.147681319,0.0
20,0.056277270,-0.152149315,-2.703566017,4.147681319,5.0
21,0.056277270,-0.171245746,-3.042893613,5.114347986,-2.0
22,0.056277270,-0.217351915,-3.862161647,4.981014653,-1.0
23,0.056277270,-0.091158953,-1.619818306,3.114347986,0.0
24,0.056277270,-0.080580195,-1.431842641,3.081014653,1.0
25,0.056277270,-0.138069771,-2.453384299,4.481014653,4.0
26,0.056277270,-0.120582492,-2.142649981,2.381014653,4.0
27,0.056277270,-0.054065711,-0.960702436,4.114347986,5.0
28,0.056277270,-0.151456245,-2.691250732,3.514347986,8.0
29,0.056277270,-0.186570949,-3.315209637,3.281014653,9.0
30,0.056277270,-0.178833356,-3.177719081,4.181014653,10.0
31,0.056277270,-0.129508940,-2.301265494,2.147681319,13.0
32,0.056277270,-0.154816272,-2.750955598,4.214347986,14.0
33,0.056277270,-0.233411741,-4.147531324,4.581014653,7.0
34,0.056277270,-0.177410002,-3.152427276,3.814347986,16.0
35,0.056277270,-0.279086984,-4.959142158,2.497681319,19.0
36,0.056277270,-0.227163853,-4.036511575,5.047681319,10.0
37,0.056277270,-0.131338523,-2.333775643,3.247681319,11.0
38,0.056277270,-0.071521502,-1.270877238,3.914347986,12.0
39,0.056277270,-0.164920144,-2.930492951,3.814347986,12.0
40,0.056277270,-0.094163064,-1.673198851,2.214347986,21.0
41,0.056277270,-0.119546773,-2.124246125,4.447681319,22.0
42,0.056277270,-0.187235559,-3.327019204,4.347681319,25.0
43,0.056277270,-0.179373990,-3.187325696,3.314347986,28.0
44,0.056277270,-0.250720189,-4.455087948,2.364347986,28.0
45,0.056277270,-0.020932068,-0.371945336,2.631014653,21.0
46,0.056277270,-0.108195149,-1.922537256,3.014347986,24.0
47,0.056277270,-0.080956223,-1.438524339,4.347681319,25.0
48,0.056277270,-0.205095367,-3.644373054,4.614347986,34.0
49,0.056277270,-0.157720909,-2.802568567,3.214347986,34.0
50,0.056277270,-0.172557828,-3.066208202,4.747681319,35.0
51,0.056277270,-0.101034167,-1.795292605,4.181014653,40.0
52,0.056277270,-0.095621535,-1.699114657,3.714347986,33.0
53,0.056277270,-0.068455861,-1.216403365,4.914347986,34.0
54,0.056277270,-0.147927449,-2.628546991,2.081014653,35.0
55,0.056277270,-0.236141157,-4.196030751,3.914347986,24.0
56,0.056277270,-0.186795677,-3.319202874,1.931014653,23.0
57,0.056277270,-0.127441355,-2.264526235,4.014347986,16.0
58,0.056277270,-0.125544197,-2.230815319,4.847681319,17.0
59,0.056277270,-0.269992995,-4.797549585,5.781014653,30.0
60,0.056277270,-0.174617917,-3.102814268,3.514347986,21.0
61,0.056277270,-0.243489281,-4.326600771,5.414347986,12.0
62,0.056277270,-0.132086551,-2.347067483,3.731014653,3.0
63,0.056277270,-0.100148619,-1.779557163,4.714347986,0.0
