Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.131862675,0.001362205,0.010330484,4.881014653,1.0
1,0.131862675,0.054551505,0.413699365,3.614347986,-6.0
2,0.131862675,0.037221751,0.282276624,2.881014653,-6.0
3,0.131862675,-0.030699076,-0.232810958,4.947681319,-7.0
4,0.131862675,-0.050415703,-0.382334901,3.064347986,-2.0
5,0.131862675,-0.029804265,-0.226025027,5.947681319,-1.0
6,0.131862675,0.040610184,0.307973308,4.347681319,-1.0
7,0.131862675,-0.142759740,-1.082639493,2.914347986,-1.0
8,0.131862675,-0.024844911,-0.188415035,4.047681319,0.0
9,0.131862675,-0.026073393,-0.197731409,3.747681319,1.0
10,0.131862675,0.007972968,0.060464175,3.647681319,2.0
11,0.131862675,0.001456166,0.011043050,4.781014653,-11.0
12,0.131862675,-0.035265581,-0.267441724,5.347681319,-8.0
13,0.131862675,-0.062539658,-0.474278696,3.781014653,-7.0
14,0.131862675,-0.090889892,-0.689276868,4.331014653,-12.0
15,0.131862675,-0.006065035,-0.045995085,2.414347986,-11.0
16,0.131862675,-0.053557472,-0.406160967,4.114347986,-10.0
17,0.131862675,-0.052378795,-0.397222296,4.181014653,-10.0
18,0.131862675,-0.067592636,-0.512598700,4.947681319,-10.0
19,0.131862675,0.026015040,0.197288884,3.214347986,-9.0
20,0.131862675,0.087528084,0.663782107,5.447681319,-8.0
21,0.131862675,-0.019570407,-0.148415058,3.114347986,-5.0
22,0.131862675,0.088403965,0.670424480,2.981014653,-2.0
23,0.131862675,0.025250338,0.191489653,2.547681319,-2.0
24,0.131862675,-0.005283796,-0.040070443,3.181014653,-15.0
25,0.131862675,0.036326265,0.275485580,3.547681319,-15.0
26,0.131862675,-0.033339539,-0.252835296,3.614347986,-18.0
27,0.131862675,-0.013475379,-0.102192516,3.681014653,-17.0
28,0.131862675,-0.015980234,-0.121188459,4.614347986,-17.0
29,0.131862675,0.002770119,0.021007608,3.581014653,-28.0
30,0.131862675,-0.012266120,-0.093021927,2.981014653,-35.0
31,0.131862675,-0.005906067,-0.044789527,3.714347986,-32.0
32,0.131862675,-0.101901534,-0.772785274,2.281014653,-32.0
33,0.131862675,0.016686331,0.126543246,4.047681319,-32.0
34,0.131862675,-0.035686926,-0.270637056,2.814347986,-27.0
35,0.131862675,-0.000526256,-0.003990937,2.447681319,-18.0
36,0.131862675,-0.054501089,-0.413317028,3.747681319,-17.0
37,0.131862675,0.046814810,0.355027000,3.381014653,-30.0
38,0.131862675,0.029622686,0.224647999,4.514347986,-43.0
39,0.131862675,-0.043978709,-0.333519010,2.581014653,-44.0
40,0.131862675,0.010116119,0.076717079,4.481014653,-35.0
41,0.131862675,0.023202326,0.175958252,4.347681319,-35.0
42,0.131862675,-0.021526124,-0.163246528,3.314347986,-44.0
43,0.131862675,-0.095091827,-0.721142859,3.081014653,-44.0
44,0.131862675,0.027083718,0.205393360,5.581014653,-43.0
45,0.131862675,-0.015718618,-0.119204449,3.514347986,-56.0
46,0.131862675,-0.007056580,-0.053514611,3.247681319,-61.0
47,0.131862675,0.026514379,0.201075696,4.364347986,-60.0
48,0.131862675,-0.026495118,-0.200929629,3.347681319,-59.0
49,0.131862675,-0.047390719,-0.359394492,5.281014653,-72.0
50,0.131862675,-0.036114798,-0.273881882,3.714347986,-69.0
51,0.131862675,0.024110599,0.182846272,4.547681319,-64.0
52,0.131862675,-0.090218570,-0.684185805,3.914347986,-71.0
53,0.131862675,0.027252440,0.206672893,4.247681319,-78.0
54,0.131862675,-0.008900234,-0.067496237,5.181014653,-75.0
55,0.131862675,-0.046484511,-0.352522131,3.947681319,-80.0
56,0.131862675,0.090977993,0.689944997,4.047681319,-79.0
57,0.131862675,0.054697706,0.414808104,4.081014653,-82.0
58,0.131862675,0.022736138,0.172422851,3.514347986,-81.0
59,0.131862675,-0.097883473,-0.742313724,3.281014653,-80.0
60,0.131862675,-0.059765576,-0.453241041,3.314347986,-80.0
61,0.131862675,0.010016788,0.075963783,4.881014653,-77.0
