Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.110392493,0.000495810,0.004491336,3.431014653,0.0
1,0.110392493,-0.036745930,-0.332866201,3.214347986,0.0
2,0.110392493,-0.071399318,-0.646776937,4.047681319,-5.0
3,0.110392493,0.068040652,0.616352171,4.681014653,4.0
4,0.110392493,-0.074456285,-0.674468735,2.314347986,5.0
5,0.110392493,0.016625952,0.150607633,4.947681319,0.0
6,0.110392493,0.013730089,0.124375208,4.114347986,3.0
7,0.110392493,0.054276069,0.491664494,3.281014653,6.0
8,0.110392493,0.088530660,0.801962684,3.147681319,-1.0
9,0.110392493,0.047088686,0.426556959,3.914347986,2.0
10,0.110392493,0.004947141,0.044814104,4.881014653,-7.0
11,0.110392493,0.060020175,0.543697979,3.081014653,2.0
12,0.110392493,0.042222742,0.382478382,3.014347986,-1.0
13,0.110392493,0.019879378,0.180079072,3.981014653,-8.0
14,0.110392493,-0.155143319,-1.405379252,4.731014653,-7.0
15,0.110392493,0.044110549,0.399579243,3.981014653,-6.0
16,0.110392493,-0.103786891,-0.940162585,3.597681319,-6.0
17,0.110392493,0.070978464,0.642964590,4.781014653,3.0
18,0.110392493,0.058628772,0.531093831,4.481014653,6.0
19,0.110392493,0.048209170,0.436706957,4.131014653,-1.0
20,0.110392493,0.056285285,0.509865156,3.581014653,0.0
21,0.110392493,0.006285127,0.056934368,4.314347986,13.0
22,0.110392493,0.060508943,0.548125527,3.814347986,14.0
23,0.110392493,0.031275419,0.283311102,4.814347986,7.0
24,0.110392493,0.073261724,0.663647706,3.081014653,16.0
25,0.110392493,0.036466903,0.330338610,3.214347986,17.0
26,0.110392493,0.060629938,0.549221565,4.881014653,12.0
27,0.110392493,0.059035766,0.534780619,4.314347986,13.0
28,0.110392493,0.077652554,0.703422420,3.397681319,18.0
29,0.110392493,0.047614859,0.431323341,5.547681319,21.0
30,0.110392493,0.033820124,0.306362535,4.014347986,26.0
31,0.110392493,-0.008070372,-0.073106166,3.564347986,29.0
32,0.110392493,0.055918008,0.506538137,3.514347986,30.0
33,0.110392493,0.056389929,0.510813082,5.714347986,29.0
34,0.110392493,0.025383343,0.229937221,4.581014653,34.0
35,0.110392493,0.049643840,0.449703044,5.114347986,34.0
36,0.110392493,0.063377023,0.574106282,3.447681319,35.0
37,0.110392493,0.060680007,0.549675121,4.131014653,28.0
38,0.110392493,0.024298921,0.220113888,3.347681319,23.0
39,0.110392493,0.060830429,0.551037734,3.447681319,23.0
40,0.110392493,0.036439551,0.330090841,4.247681319,24.0
41,0.110392493,0.049080410,0.444599163,2.781014653,15.0
42,0.110392493,0.043757047,0.396377017,3.081014653,18.0
43,0.110392493,0.075116740,0.680451522,3.281014653,21.0
44,0.110392493,0.015364087,0.139176917,4.381014653,26.0
45,0.110392493,-0.000295651,-0.002678181,3.414347986,27.0
46,0.110392493,0.004057426,0.036754544,3.647681319,28.0
47,0.110392493,0.096339700,0.872701555,3.747681319,33.0
48,0.110392493,0.024803871,0.224688028,4.281014653,36.0
49,0.110392493,0.074739117,0.677030792,3.847681319,37.0
50,0.110392493,0.072562923,0.657317549,3.047681319,40.0
51,0.110392493,0.036622342,0.331746670,3.614347986,41.0
52,0.110392493,-0.009152206,-0.082906052,3.947681319,42.0
53,0.110392493,-0.004139298,-0.037496191,4.414347986,43.0
54,0.110392493,0.091279489,0.826863193,3.981014653,40.0
55,0.110392493,0.074439001,0.674312168,4.247681319,31.0
56,0.110392493,0.035787923,0.324188018,3.214347986,36.0
57,0.110392493,-0.019997090,-0.181145375,3.347681319,39.0
58,0.110392493,0.065466124,0.593030577,3.647681319,42.0
