Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.260807137,0.063020724,0.241637267,4.547681319,-1
1,0.260807137,-0.060451892,-0.231787720,4.264347986,-10
2,0.260807137,-0.043971788,-0.168598869,4.514347986,-9.0
3,0.260807137,0.221606410,0.849694578,3.347681319,-18.0
4,0.260807137,0.141239768,0.541548708,4.247681319,-31.0
5,0.260807137,0.024375637,0.093462308,4.047681319,-26.0
6,0.260807137,0.023705096,0.090891285,4.247681319,-21.0
7,0.260807137,-0.014599577,-0.055978441,3.281014653,-18.0
8,0.260807137,0.006545652,0.025097673,3.747681319,-18.0
9,0.260807137,0.072650938,0.278561926,3.381014653,-17.0
10,0.260807137,0.096301047,0.369242378,4.614347986,-16.0
11,0.260807137,0.081598518,0.312869193,3.431014653,-13.0
12,0.260807137,0.093913545,0.360088095,3.181014653,-8.0
13,0.260807137,0.093971087,0.360308726,4.231014653,-8.0
14,0.260807137,0.175014371,0.671049012,3.647681319,-11.0
15,0.260807137,0.050756836,0.194614443,3.481014653,-6.0
16,0.260807137,0.174085910,0.667489060,3.647681319,-15.0
17,0.260807137,0.112554284,0.431561365,3.381014653,-6.0
18,0.260807137,0.160498133,0.615390112,2.997681319,3.0
19,0.260807137,0.200358363,0.768224236,4.347681319,10.0
20,0.260807137,0.099978528,0.383342760,4.081014653,1.0
21,0.260807137,0.075412063,0.289148772,3.914347986,2.0
22,0.260807137,0.053762482,0.206138846,2.747681319,-1.0
23,0.260807137,0.028125831,0.107841492,2.847681319,-1.0
24,0.260807137,0.159063820,0.609890595,2.114347986,0.0
25,0.260807137,0.188049131,0.721027551,4.947681319,3.0
26,0.260807137,0.152854951,0.586084236,3.081014653,6.0
27,0.260807137,0.074187309,0.284452756,3.814347986,6.0
28,0.260807137,0.165228671,0.633528183,2.981014653,11.0
29,0.260807137,0.091988714,0.352707811,3.814347986,12.0
30,0.260807137,0.143083231,0.548617010,3.164347986,5.0
31,0.260807137,0.126767459,0.486058246,3.247681319,-2.0
32,0.260807137,0.207843444,0.796923913,5.681014653,-1.0
33,0.260807137,0.167676372,0.642913280,4.447681319,0.0
34,0.260807137,0.130521583,0.500452497,3.314347986,1.0
35,0.260807137,0.142084496,0.544787606,4.747681319,6.0
36,0.260807137,0.194706994,0.746555467,4.681014653,11.0
37,0.260807137,0.086793967,0.332789848,5.347681319,14.0
38,0.260807137,0.158171631,0.606469719,4.831014653,15.0
39,0.260807137,0.211451481,0.810758033,2.481014653,6.0
40,0.260807137,0.066641008,0.255518345,3.197681319,6.0
41,0.260807137,0.102359310,0.392471277,3.081014653,13.0
42,0.260807137,0.218242666,0.836797141,2.214347986,18.0
43,0.260807137,0.178502688,0.684424094,2.347681319,21.0
44,0.260807137,0.103397029,0.396450151,4.847681319,22.0
45,0.260807137,0.221477487,0.849200257,3.047681319,25.0
46,0.260807137,0.144684590,0.554757022,4.947681319,26.0
47,0.260807137,0.192770981,0.739132307,4.097681319,27.0
48,0.260807137,0.126009855,0.483153402,4.347681319,27.0
49,0.260807137,0.142927198,0.548018739,2.281014653,36.0
50,0.260807137,0.055717456,0.213634705,3.981014653,37.0
51,0.260807137,0.211451481,0.810758033,2.481014653,37.0
52,0.260807137,0.068954652,0.264389436,4.081014653,36.0
53,0.260807137,0.161152924,0.617900743,2.681014653,37.0
54,0.260807137,0.212088149,0.813199178,2.847681319,42.0
55,0.260807137,0.111675207,0.428190764,3.481014653,45.0
56,0.260807137,0.169832390,0.651179997,3.214347986,48.0
57,0.260807137,0.116705171,0.447476908,3.581014653,57.0
58,0.260807137,0.069189288,0.265289091,4.347681319,58.0
59,0.260807137,0.145891140,0.559383235,3.314347986,63.0
60,0.260807137,0.098971122,0.379480113,3.414347986,56.0
61,0.260807137,0.069326726,0.265816061,2.447681319,47.0
62,0.260807137,0.205527594,0.788044365,4.247681319,48.0
63,0.260807137,0.162335510,0.622435078,3.597681319,48.0
64,0.260807137,0.172189868,0.660219156,5.114347986,49.0
65,0.260807137,0.210989847,0.808988010,3.247681319,44.0
66,0.260807137,0.078489391,0.300948020,2.281014653,44.0
67,0.260807137,0.166710509,0.639209922,4.081014653,47.0
68,0.260807137,0.184539389,0.707570322,3.147681319,42.0
69,0.260807137,0.097557552,0.374060132,3.681014653,47.0
70,0.260807137,0.028139136,0.107892509,4.297681319,50.0
71,0.260807137,0.128673782,0.493367566,5.347681319,53.0
72,0.260807137,0.079734823,0.305723316,3.364347986,54.0
73,0.260807137,0.208142966,0.798072354,3.081014653,54.0
74,0.260807137,0.098997918,0.379582857,3.231014653,55.0
75,0.260807137,0.141545455,0.542720790,4.047681319,46.0
76,0.260807137,0.101437845,0.388938148,4.481014653,46.0
77,0.260807137,0.106065024,0.406679915,3.914347986,51.0
78,0.260807137,0.144667989,0.554693369,3.681014653,54.0
79,0.260807137,0.061458808,0.235648491,2.797681319,54.0
80,0.260807137,0.101356159,0.388624946,3.114347986,55.0
81,0.260807137,0.093338780,0.357884303,2.964347986,52.0
82,0.260807137,-0.015484762,-0.059372464,3.014347986,55.0
83,0.260807137,0.072927160,0.279621031,2.147681319,52.0
84,0.260807137,0.150257070,0.576123308,3.881014653,53.0
85,0.260807137,0.118107569,0.452854053,3.914347986,44.0
86,0.260807137,0.179299477,0.687479182,4.247681319,47.0
87,0.260807137,0.231720583,0.888474855,4.247681319,38.0
88,0.260807137,0.181594867,0.696280285,2.347681319,39.0
89,0.260807137,0.063949393,0.245198019,4.047681319,46.0
90,0.260807137,0.165315219,0.633860027,2.297681319,46.0
91,0.260807137,0.231652091,0.888212238,3.197681319,55.0
92,0.260807137,0.097421205,0.373537342,3.214347986,48.0
93,0.260807137,0.042433032,0.162698891,3.381014653,49.0
94,0.260807137,0.026242297,0.100619549,2.081014653,49.0
95,0.260807137,0.048085803,0.184373034,3.381014653,54.0
96,0.260807137,0.155459552,0.596070927,2.081014653,55.0
97,0.260807137,0.090202131,0.345857603,3.181014653,55.0
98,0.260807137,0.078268663,0.300101691,3.381014653,56.0
99,0.260807137,0.171001511,0.655662698,3.697681319,53.0
100,0.260807137,0.182193328,0.698574933,5.047681319,40.0
101,0.260807137,0.076889443,0.294813417,2.681014653,33.0
102,0.260807137,0.156430870,0.599795205,3.414347986,26.0
103,0.260807137,0.166814740,0.639609568,4.414347986,19.0
104,0.260807137,0.117818291,0.451744889,3.314347986,20.0
105,0.260807137,0.093963845,0.360280957,3.647681319,17.0
106,0.260807137,0.215582035,0.826595613,4.881014653,20.0
107,0.260807137,0.134477104,0.515618959,1.397681319,11.0
108,0.260807137,0.056943454,0.218335490,2.831014653,4.0
109,0.260807137,0.075663796,0.290113978,3.814347986,5.0
110,0.260807137,0.127569208,0.489132353,2.481014653,8.0
111,0.260807137,0.172412976,0.661074610,3.681014653,9.0
112,0.260807137,0.091773903,0.351884172,3.447681319,14.0
113,0.260807137,0.066226258,0.253928089,4.014347986,11.0
114,0.260807137,0.137390214,0.526788553,2.981014653,14.0
115,0.260807137,0.076780530,0.294395818,2.981014653,15.0
116,0.260807137,0.166004973,0.636504718,3.397681319,18.0
117,0.260807137,0.174602672,0.669470455,3.731014653,17.0
118,0.260807137,0.071630250,0.274648351,3.747681319,10.0
119,0.260807137,0.087789948,0.336608687,3.514347986,1.0
120,0.260807137,0.209202814,0.802136079,5.014347986,4.0
121,0.260807137,0.101135153,0.387777551,3.947681319,-3.0
122,0.260807137,0.119822097,0.459427983,4.414347986,-8.0
123,0.260807137,0.186054134,0.713378231,2.981014653,-5.0
124,0.260807137,0.079193729,0.303648628,3.481014653,-12.0
125,0.260807137,0.244316844,0.936772080,3.781014653,-9.0
126,0.260807137,0.226958931,0.870217487,5.281014653,-8.0
127,0.260807137,0.098361667,0.377143309,4.447681319,1.0
128,0.260807137,0.116025649,0.444871450,3.847681319,2.0
129,0.260807137,0.036734750,0.140850249,3.314347986,7.0
130,0.260807137,0.146311417,0.560994683,4.281014653,10.0
131,0.260807137,0.080497095,0.308646058,3.914347986,11.0
132,0.260807137,0.154354262,0.591832970,1.614347986,12.0
133,0.260807137,0.149611422,0.573647731,3.647681319,13.0
134,0.260807137,0.106939041,0.410031114,3.781014653,16.0
135,0.260807137,0.103054505,0.395136828,4.647681319,13.0
136,0.260807137,0.169371733,0.649413721,3.047681319,16.0
137,0.260807137,0.094964036,0.364115942,4.581014653,25.0
138,0.260807137,0.042781247,0.164034037,3.381014653,18.0
139,0.260807137,0.105158496,0.403204057,3.781014653,18.0
140,0.260807137,0.167998817,0.644149615,2.814347986,13.0
141,0.260807137,0.006490868,0.024887616,2.914347986,18.0
142,0.260807137,0.150457068,0.576890149,2.214347986,18.0
143,0.260807137,0.164876869,0.632179286,3.747681319,18.0
144,0.260807137,0.099831990,0.382780897,3.647681319,19.0
145,0.260807137,0.115735732,0.443759834,4.247681319,6.0
146,0.260807137,0.160955824,0.617145013,3.914347986,9.0
147,0.260807137,0.075678487,0.290170308,3.347681319,2.0
148,0.260807137,0.122839863,0.470998856,4.881014653,2.0
149,0.260807137,0.094480144,0.362260576,3.214347986,5.0
150,0.260807137,0.188042479,0.721002045,4.414347986,4.0
151,0.260807137,0.049396594,0.189398936,2.681014653,5.0
152,0.260807137,0.028903505,0.110823290,4.147681319,5.0
153,0.260807137,0.069194897,0.265310595,3.981014653,8.0
154,0.260807137,0.077754092,0.298128699,2.847681319,5.0
155,0.260807137,0.072472829,0.277879010,3.014347986,0.0
156,0.260807137,0.016732239,0.064155601,1.847681319,-7.0
157,0.260807137,0.203304974,0.779522281,4.114347986,-6.0
158,0.260807137,0.170656782,0.654340919,3.781014653,-5.0
159,0.260807137,0.179754744,0.689224792,2.447681319,-5.0
160,0.260807137,0.206152327,0.790439745,5.047681319,0.0
161,0.260807137,0.234205639,0.898003184,3.047681319,5.0
162,0.260807137,-0.046690069,-0.179021438,3.397681319,14.0
163,0.260807137,0.138633527,0.531555726,3.847681319,15.0
164,0.260807137,0.227180669,0.871067687,4.581014653,20.0
165,0.260807137,0.124182626,0.476147346,5.147681319,25.0
166,0.260807137,0.074746663,0.286597459,2.481014653,20.0
167,0.260807137,0.029657190,0.113713106,2.964347986,15.0
168,0.260807137,0.255337490,0.979028002,3.197681319,18.0
169,0.260807137,0.170479372,0.653660686,2.681014653,23.0
170,0.260807137,0.196080147,0.751820482,3.981014653,24.0
171,0.260807137,0.124738371,0.478278213,4.414347986,11.0
172,0.260807137,0.078759612,0.301984114,3.297681319,12.0
173,0.260807137,0.112011409,0.429479845,2.847681319,1.0
174,0.260807137,0.024660116,0.094553071,3.364347986,6.0
175,0.260807137,0.169768274,0.650934159,3.747681319,6.0
176,0.260807137,0.045552907,0.174661275,2.747681319,6.0
177,0.260807137,0.181370968,0.695421799,3.581014653,7.0
