Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.279994585,-0.029945893,-0.106951688,3.781014653,-1
1,0.279994585,-0.024958914,-0.089140702,3.481014653,6.0
2,0.279994585,0.019850192,0.070894914,2.881014653,3.0
3,0.279994585,-0.075298498,-0.268928409,5.047681319,-10.0
4,0.279994585,-0.141725532,-0.506172404,3.531014653,-13.0
5,0.279994585,-0.051577655,-0.184209472,3.781014653,-16.0
6,0.279994585,-0.189542391,-0.676950203,3.547681319,-23.0
7,0.279994585,-0.051745603,-0.184809300,4.047681319,-18.0
8,0.279994585,-0.090599022,-0.323574194,4.281014653,-13.0
9,0.279994585,-0.051994511,-0.185698274,3.681014653,-12.0
10,0.279994585,-0.092740790,-0.331223514,4.647681319,-11.0
11,0.279994585,-0.088439965,-0.315863127,4.697681319,-16.0
12,0.279994585,-0.095128561,-0.339751431,3.614347986,-25.0
13,0.279994585,0.097953811,0.349841805,2.664347986,-38.0
14,0.279994585,-0.054297868,-0.193924707,3.714347986,-41.0
15,0.279994585,-0.180174025,-0.643491106,4.881014653,-40.0
16,0.279994585,-0.046479543,-0.166001579,2.781014653,-39.0
17,0.279994585,-0.076688358,-0.273892288,4.181014653,-42.0
18,0.279994585,-0.052569432,-0.187751601,4.281014653,-51.0
19,0.279994585,-0.117588744,-0.419967922,4.647681319,-48.0
20,0.279994585,-0.116875318,-0.417419921,3.447681319,-35.0
21,0.279994585,-0.094826529,-0.338672723,5.281014653,-42.0
22,0.279994585,-0.049041863,-0.175152897,2.747681319,-49.0
23,0.279994585,-0.107018200,-0.382215250,4.414347986,-44.0
24,0.279994585,-0.061614653,-0.220056588,4.647681319,-39.0
25,0.279994585,-0.182529644,-0.651904193,3.864347986,-38.0
26,0.279994585,-0.037465945,-0.133809535,4.914347986,-47.0
27,0.279994585,-0.069027071,-0.246530022,4.514347986,-42.0
28,0.279994585,-0.042284027,-0.151017304,4.114347986,-42.0
29,0.279994585,-0.087247114,-0.311602862,4.181014653,-41.0
30,0.279994585,-0.036761298,-0.131292890,4.381014653,-48.0
31,0.279994585,0.089259636,0.318790579,3.014347986,-48.0
32,0.279994585,-0.209517487,-0.748291211,4.314347986,-55.0
33,0.279994585,-0.196655229,-0.702353687,4.647681319,-52.0
34,0.279994585,-0.056161632,-0.200581135,3.214347986,-61.0
35,0.279994585,-0.112901628,-0.403227897,5.814347986,-64.0
36,0.279994585,-0.095136603,-0.339780155,3.981014653,-73.0
37,0.279994585,-0.097244810,-0.347309610,4.414347986,-72.0
38,0.279994585,-0.125939073,-0.449791102,3.914347986,-69.0
39,0.279994585,-0.163934139,-0.585490390,3.514347986,-68.0
40,0.279994585,-0.090388616,-0.322822727,3.097681319,-68.0
41,0.279994585,-0.035780183,-0.127788840,2.781014653,-75.0
42,0.279994585,-0.151078317,-0.539575854,5.247681319,-75.0
43,0.279994585,-0.072685998,-0.259597870,4.481014653,-70.0
44,0.279994585,-0.149794800,-0.534991775,3.381014653,-70.0
45,0.279994585,-0.048527630,-0.173316316,4.781014653,-69.0
46,0.279994585,-0.072019016,-0.257215745,3.981014653,-76.0
47,0.279994585,-0.149918243,-0.535432652,4.514347986,-73.0
48,0.279994585,-0.178731189,-0.638338020,5.047681319,-68.0
49,0.279994585,-0.126613326,-0.452199197,3.414347986,-77.0
50,0.279994585,-0.143175565,-0.511351191,4.747681319,-76.0
51,0.279994585,-0.160088491,-0.571755667,3.981014653,-76.0
52,0.279994585,-0.062443727,-0.223017625,3.247681319,-85.0
