Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.095041844,-0.132150245,-1.390442774,3.114347986,1.0
1,0.095041844,-0.043773091,-0.460566519,4.414347986,1.0
2,0.095041844,-0.044216783,-0.465234901,4.614347986,-10.0
3,0.095041844,-0.055559067,-0.584574799,3.347681319,-9.0
4,0.095041844,-0.116060524,-1.221151858,3.114347986,-8.0
5,0.095041844,0.002404502,0.025299407,5.181014653,1.0
6,0.095041844,-0.035406130,-0.372532017,3.781014653,4.0
7,0.095041844,-0.006205186,-0.065288985,3.647681319,4.0
8,0.095041844,-0.001672548,-0.017598020,3.314347986,4.0
9,0.095041844,0.081775441,0.860415130,3.081014653,4.0
10,0.095041844,-0.068602100,-0.721809435,3.714347986,5.0
11,0.095041844,0.017370515,0.182767029,4.114347986,-2.0
12,0.095041844,-0.022972920,-0.241713742,2.781014653,3.0
13,0.095041844,-0.104508364,-1.099603711,4.281014653,3.0
14,0.095041844,-0.067403469,-0.709197824,4.747681319,3.0
15,0.095041844,-0.035604916,-0.374623586,5.414347986,-6.0
16,0.095041844,-0.069045344,-0.726473109,2.347681319,-1.0
17,0.095041844,-0.010268017,-0.108036799,3.214347986,4.0
18,0.095041844,-0.204456282,-2.151223857,5.114347986,5.0
19,0.095041844,0.064525645,0.678918274,3.947681319,2.0
20,0.095041844,-0.007457810,-0.078468706,3.747681319,2.0
21,0.095041844,-0.016165508,-0.170088329,3.714347986,3.0
22,0.095041844,-0.051534381,-0.542228336,2.347681319,10.0
23,0.095041844,-0.002459696,-0.025880137,3.247681319,15.0
24,0.095041844,-0.016383607,-0.172383090,3.564347986,18.0
25,0.095041844,-0.022477768,-0.236503917,2.947681319,25.0
26,0.095041844,-0.016846679,-0.177255387,4.214347986,26.0
27,0.095041844,-0.042824408,-0.450584774,4.314347986,29.0
28,0.095041844,0.008155342,0.085807906,5.681014653,29.0
29,0.095041844,-0.037976672,-0.399578438,4.781014653,22.0
30,0.095041844,-0.062154901,-0.653974068,3.614347986,17.0
31,0.095041844,0.021527517,0.226505676,4.764347986,10.0
32,0.095041844,-0.033270347,-0.350059989,4.047681319,11.0
33,0.095041844,0.050195292,0.528138866,4.847681319,10.0
34,0.095041844,-0.033171002,-0.349014712,3.847681319,9.0
35,0.095041844,0.082882574,0.872064036,3.847681319,10.0
36,0.095041844,-0.035301660,-0.371432822,3.247681319,11.0
37,0.095041844,0.037359672,0.393086567,3.647681319,16.0
38,0.095041844,0.044912930,0.472559534,3.881014653,16.0
39,0.095041844,-0.006153836,-0.064748700,4.114347986,21.0
40,0.095041844,-0.006517238,-0.068572299,2.881014653,14.0
41,0.095041844,0.039226548,0.412729238,4.781014653,21.0
42,0.095041844,0.058019067,0.610458136,3.214347986,26.0
43,0.095041844,0.014600398,0.153620739,4.014347986,21.0
44,0.095041844,-0.080185899,-0.843690476,5.114347986,14.0
45,0.095041844,0.018317486,0.192730748,4.647681319,5.0
46,0.095041844,-0.020214815,-0.212693846,3.481014653,6.0
47,0.095041844,-0.021457324,-0.225767131,4.714347986,9.0
48,0.095041844,-0.046146986,-0.485543886,4.214347986,10.0
49,0.095041844,0.079927611,0.840972855,3.947681319,11.0
50,0.095041844,0.063623272,0.669423795,3.531014653,8.0
51,0.095041844,0.039911361,0.419934624,3.914347986,-1.0
52,0.095041844,0.001230860,0.012950714,3.814347986,0.0
53,0.095041844,0.002949951,0.031038442,3.714347986,3.0
54,0.095041844,0.028672116,0.301678869,4.447681319,12.0
55,0.095041844,-0.010523354,-0.110723379,3.447681319,13.0
56,0.095041844,-0.011901209,-0.125220728,4.314347986,13.0
57,0.095041844,0.000075722,0.000796727,3.847681319,14.0
58,0.095041844,0.021635878,0.227645817,4.914347986,14.0
59,0.095041844,-0.011982711,-0.126078263,4.181014653,15.0
60,0.095041844,0.031452357,0.330931680,4.647681319,10.0
61,0.095041844,0.019383703,0.203949148,3.447681319,-1.0
62,0.095041844,-0.009831604,-0.103445010,5.414347986,12.0
63,0.095041844,-0.028379735,-0.298602530,3.531014653,21.0
64,0.095041844,-0.004974340,-0.052338422,3.081014653,14.0
65,0.095041844,-0.049078825,-0.516391757,4.181014653,5.0
66,0.095041844,-0.025724352,-0.270663432,4.281014653,-4.0
67,0.095041844,0.011074025,0.116517362,3.614347986,-13.0
68,0.095041844,0.027231730,0.286523588,3.081014653,-13.0
69,0.095041844,0.063537141,0.668517549,3.414347986,-8.0
70,0.095041844,0.075694733,0.796435863,3.381014653,-17.0
71,0.095041844,-0.003912585,-0.041166969,3.547681319,-16.0
72,0.095041844,0.046206340,0.486168382,4.381014653,-15.0
73,0.095041844,0.044145113,0.464480813,5.181014653,-8.0
74,0.095041844,-0.006633379,-0.069794301,5.814347986,-17.0
75,0.095041844,0.010046022,0.105701038,4.347681319,-16.0
76,0.095041844,0.039820134,0.418974767,3.814347986,-29.0
77,0.095041844,0.012722573,0.133862857,3.981014653,-28.0
78,0.095041844,0.024354532,0.256250629,4.881014653,-23.0
79,0.095041844,-0.032265366,-0.339485897,3.781014653,-20.0
80,0.095041844,-0.065181799,-0.685822124,3.264347986,-19.0
81,0.095041844,-0.011266989,-0.118547672,3.181014653,-22.0
82,0.095041844,-0.024325876,-0.255949113,3.714347986,-13.0
83,0.095041844,-0.053887250,-0.566984470,4.714347986,-8.0
84,0.095041844,-0.010014717,-0.105371658,4.581014653,-17.0
85,0.095041844,-0.024531337,-0.258110909,3.714347986,-16.0
86,0.095041844,-0.014208655,-0.149498937,4.881014653,-15.0
87,0.095041844,0.057806762,0.608224330,3.081014653,-24.0
88,0.095041844,0.012933916,0.136086541,4.881014653,-19.0
89,0.095041844,0.028508698,0.299959437,2.847681319,-24.0
90,0.095041844,0.027330910,0.287567123,4.647681319,-23.0
91,0.095041844,0.019119588,0.201170212,4.581014653,-26.0
92,0.095041844,0.071921107,0.756730977,3.681014653,-23.0
93,0.095041844,-0.034553847,-0.363564566,3.181014653,-22.0
94,0.095041844,0.071883224,0.756332380,4.581014653,-25.0
95,0.095041844,0.043123988,0.453736863,2.914347986,-24.0
96,0.095041844,0.033775885,0.355379105,5.014347986,-24.0
97,0.095041844,0.003373336,0.035493167,4.514347986,-31.0
98,0.095041844,0.060429554,0.635820517,4.814347986,-26.0
99,0.095041844,-0.003634217,-0.038238069,4.681014653,-26.0
100,0.095041844,0.073916318,0.777723944,4.347681319,-31.0
101,0.095041844,0.010920503,0.114902054,3.081014653,-30.0
102,0.095041844,0.034549904,0.363523082,4.947681319,-25.0
103,0.095041844,0.030883157,0.324942735,3.314347986,-20.0
104,0.095041844,0.080654187,0.848617660,3.947681319,-19.0
105,0.095041844,0.013316703,0.140114101,4.347681319,-28.0
106,0.095041844,0.037801661,0.397737031,3.681014653,-27.0
107,0.095041844,0.089232803,0.938879121,3.981014653,-34.0
108,0.095041844,0.024506571,0.257850336,2.881014653,-33.0
109,0.095041844,0.016444650,0.173025367,4.614347986,-30.0
110,0.095041844,0.010353478,0.108935998,5.447681319,-30.0
111,0.095041844,-0.000938055,-0.009869921,4.514347986,-30.0
112,0.095041844,-0.030580827,-0.321761715,3.814347986,-27.0
113,0.095041844,0.050693953,0.533385623,3.881014653,-26.0
114,0.095041844,0.086832564,0.913624571,3.814347986,-21.0
115,0.095041844,0.066952154,0.704449233,4.081014653,-14.0
116,0.095041844,0.088762047,0.933925978,3.814347986,-17.0
117,0.095041844,-0.075403100,-0.793367397,3.247681319,-17.0
118,0.095041844,-0.014118270,-0.148547935,5.147681319,-30.0
119,0.095041844,0.069524039,0.731509790,4.381014653,-21.0
120,0.095041844,0.046798273,0.492396517,3.181014653,-28.0
121,0.095041844,0.085060447,0.894978917,4.781014653,-27.0
122,0.095041844,0.075506896,0.794459506,3.847681319,-36.0
123,0.095041844,-0.054530489,-0.573752433,4.647681319,-36.0
124,0.095041844,0.020473210,0.215412592,5.281014653,-37.0
125,0.095041844,0.047610828,0.500945961,3.514347986,-36.0
126,0.095041844,0.018781291,0.197610760,5.314347986,-35.0
127,0.095041844,0.016887985,0.177690000,3.714347986,-48.0
128,0.095041844,0.040338864,0.424432675,3.681014653,-47.0
129,0.095041844,0.021302970,0.224143061,4.247681319,-46.0
130,0.095041844,0.032848576,0.345622251,4.847681319,-45.0
131,0.095041844,0.087485420,0.920493715,4.297681319,-45.0
132,0.095041844,0.012505105,0.131574727,3.681014653,-48.0
133,0.095041844,0.026742081,0.281371656,3.214347986,-45.0
134,0.095041844,-0.001057349,-0.011125085,3.981014653,-42.0
135,0.095041844,0.044529950,0.468529946,4.747681319,-45.0
136,0.095041844,0.037758957,0.397287713,3.981014653,-48.0
137,0.095041844,0.038164796,0.401557820,3.747681319,-55.0
138,0.095041844,0.025906802,0.272583117,4.547681319,-68.0
139,0.095041844,0.077223429,0.812520310,2.981014653,-77.0
140,0.095041844,0.012944017,0.136192825,4.714347986,-76.0
141,0.095041844,-0.002288937,-0.024083468,4.981014653,-73.0
142,0.095041844,0.032011025,0.336809807,2.947681319,-72.0
143,0.095041844,0.003713280,0.039069945,3.514347986,-71.0
144,0.095041844,0.018732002,0.197092153,3.647681319,-74.0
145,0.095041844,0.039377260,0.414314981,3.414347986,-77.0
146,0.095041844,0.088671532,0.932973605,3.681014653,-77.0
147,0.095041844,-0.032699986,-0.344058834,4.714347986,-76.0
148,0.095041844,-0.003532079,-0.037163410,3.697681319,-73.0
149,0.095041844,0.081433379,0.856816068,4.097681319,-70.0
150,0.095041844,-0.009262876,-0.097461030,4.581014653,-70.0
151,0.095041844,0.044046703,0.463445372,3.981014653,-83.0
152,0.095041844,0.019488200,0.205048631,4.747681319,-86.0
153,0.095041844,0.032690061,0.343954411,4.614347986,-93.0
154,0.095041844,0.026055853,0.274151381,5.047681319,-90.0
155,0.095041844,-0.006361347,-0.066932065,2.514347986,-93.0
156,0.095041844,0.032724285,0.344314502,4.147681319,-90.0
157,0.095041844,0.085246270,0.896934094,4.981014653,-87.0
158,0.095041844,0.083494410,0.878501581,4.014347986,-82.0
159,0.095041844,0.085316952,0.897677782,3.414347986,-81.0
160,0.095041844,0.047303808,0.497715600,3.547681319,-90.0
161,0.095041844,-0.016112226,-0.169527705,4.714347986,-89.0
162,0.095041844,0.080148645,0.843298509,3.547681319,-88.0
163,0.095041844,0.083373483,0.877229225,3.547681319,-85.0
164,0.095041844,0.046384099,0.488038707,4.447681319,-92.0
165,0.095041844,0.074146727,0.780148239,4.081014653,-89.0
166,0.095041844,0.033033475,0.347567696,4.114347986,-98.0
167,0.095041844,-0.000961926,-0.010121079,4.214347986,-95.0
168,0.095041844,0.049781622,0.523786365,5.281014653,-92.0
169,0.095041844,0.019763552,0.207945795,4.214347986,-85.0
170,0.095041844,0.042169095,0.443689787,3.714347986,-80.0
171,0.095041844,0.002453202,0.025811809,4.247681319,-77.0
172,0.095041844,0.075302359,0.792307433,3.481014653,-68.0
173,0.095041844,0.041850062,0.440333019,5.381014653,-68.0
174,0.095041844,0.031305015,0.329381393,3.347681319,-65.0
175,0.095041844,0.083774948,0.881453308,4.647681319,-64.0
176,0.095041844,0.017435281,0.183448467,5.781014653,-67.0
177,0.095041844,0.059025859,0.621051279,3.247681319,-66.0
178,0.095041844,0.001412588,0.014862799,5.814347986,-57.0
179,0.095041844,0.076020663,0.799865193,3.614347986,-70.0
180,0.095041844,0.072886189,0.766885258,4.814347986,-67.0
181,0.095041844,0.073565634,0.774034164,4.247681319,-76.0
182,0.095041844,-0.089711154,-0.943912174,4.981014653,-83.0
183,0.095041844,0.018212635,0.191627546,5.081014653,-82.0
184,0.095041844,0.015786303,0.166098446,4.947681319,-79.0
185,0.095041844,0.013300300,0.139941514,4.747681319,-79.0
186,0.095041844,0.088476277,0.930919198,5.347681319,-88.0
187,0.095041844,0.071202149,0.749166327,3.897681319,-87.0
188,0.095041844,0.082954207,0.872817740,3.881014653,-86.0
189,0.095041844,-0.002001200,-0.021055989,4.781014653,-91.0
190,0.095041844,0.087886716,0.924716025,4.081014653,-86.0
191,0.095041844,0.021190521,0.222959913,4.814347986,-81.0
192,0.095041844,0.014331975,0.150796474,4.514347986,-90.0
193,0.095041844,-0.008181565,-0.086083823,3.114347986,-85.0
194,0.095041844,-0.021018395,-0.221148859,5.514347986,-85.0
195,0.095041844,0.016507153,0.173683002,5.147681319,-80.0
196,0.095041844,0.069218661,0.728296695,3.814347986,-79.0
197,0.095041844,0.046823961,0.492666795,5.147681319,-88.0
198,0.095041844,0.071630968,0.753678221,3.314347986,-85.0
199,0.095041844,-0.005293170,-0.055693045,4.781014653,-82.0
