Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.081106186,0.005894933,0.072681664,2.397681319,0.0
1,0.081106186,-0.036874602,-0.454645985,4.514347986,3.0
2,0.081106186,-0.088709549,-1.093745775,5.781014653,12.0
3,0.081106186,0.015129327,0.186537280,5.281014653,5.0
4,0.081106186,-0.040862634,-0.503816489,4.114347986,-2.0
5,0.081106186,-0.006922969,-0.085356861,3.514347986,-1.0
6,0.081106186,-0.035051117,-0.432163300,4.714347986,12.0
7,0.081106186,0.025102952,0.309507245,3.781014653,23.0
8,0.081106186,0.015326912,0.188973398,3.914347986,24.0
9,0.081106186,-0.028208159,-0.347792939,4.281014653,25.0
10,0.081106186,-0.008826205,-0.108822838,2.714347986,16.0
11,0.081106186,-0.014921625,-0.183976411,5.181014653,17.0
12,0.081106186,-0.046393932,-0.572014711,4.247681319,16.0
13,0.081106186,-0.013126321,-0.161841179,4.881014653,17.0
14,0.081106186,0.055806213,0.688063580,2.514347986,20.0
15,0.081106186,-0.013389899,-0.165090973,2.514347986,23.0
16,0.081106186,0.002559330,0.031555301,3.447681319,26.0
17,0.081106186,0.007305028,0.090067453,4.714347986,29.0
18,0.081106186,0.031802879,0.392114094,4.481014653,32.0
19,0.081106186,-0.051562522,-0.635740924,6.114347986,32.0
20,0.081106186,0.020302106,0.250315136,2.014347986,23.0
21,0.081106186,-0.016859517,-0.207869678,4.581014653,23.0
22,0.081106186,0.042717160,0.526681902,2.981014653,32.0
23,0.081106186,0.041582020,0.512686172,3.431014653,35.0
24,0.081106186,0.028386920,0.349996978,3.047681319,28.0
25,0.081106186,-0.052458664,-0.646789927,4.247681319,37.0
26,0.081106186,0.023269167,0.286897558,3.514347986,30.0
27,0.081106186,-0.022830577,-0.281489958,2.414347986,31.0
28,0.081106186,0.011986745,0.147790766,4.031014653,26.0
29,0.081106186,0.006362415,0.078445500,4.214347986,29.0
30,0.081106186,0.023887591,0.294522427,3.197681319,30.0
31,0.081106186,-0.007776080,-0.095875302,3.114347986,30.0
32,0.081106186,0.001147077,0.014142902,3.981014653,21.0
33,0.081106186,0.008067958,0.099474013,3.481014653,24.0
34,0.081106186,-0.025987105,-0.320408418,4.081014653,27.0
35,0.081106186,-0.017233148,-0.212476369,3.814347986,28.0
36,0.081106186,-0.024838076,-0.306241447,4.647681319,31.0
37,0.081106186,-0.007360433,-0.090750573,3.447681319,38.0
38,0.081106186,0.001443768,0.017800962,3.714347986,25.0
39,0.081106186,-0.020101929,-0.247847051,3.947681319,32.0
40,0.081106186,-0.037660628,-0.464337302,3.947681319,32.0
41,0.081106186,-0.018528145,-0.228443050,3.481014653,37.0
42,0.081106186,0.007400382,0.091243129,3.947681319,38.0
43,0.081106186,0.025228424,0.311054257,3.814347986,39.0
44,0.081106186,0.036811449,0.453867337,4.081014653,42.0
45,0.081106186,0.009987316,0.123138768,3.514347986,43.0
46,0.081106186,0.025359411,0.312669256,3.247681319,50.0
47,0.081106186,0.006969841,0.085934768,2.714347986,45.0
48,0.081106186,-0.000362145,-0.004465075,4.181014653,46.0
49,0.081106186,0.027387293,0.337672062,4.381014653,46.0
50,0.081106186,0.032444936,0.400030354,4.714347986,33.0
51,0.081106186,0.018883725,0.232827187,3.981014653,26.0
52,0.081106186,-0.023752396,-0.292855545,2.981014653,29.0
53,0.081106186,-0.027932521,-0.344394456,4.714347986,34.0
54,0.081106186,-0.006712808,-0.082765668,4.081014653,39.0
55,0.081106186,0.011021375,0.135888220,3.797681319,38.0
56,0.081106186,0.011815964,0.145685111,4.447681319,39.0
57,0.081106186,-0.056602669,-0.697883501,3.247681319,26.0
58,0.081106186,-0.063342209,-0.780978759,4.347681319,19.0
59,0.081106186,0.006453966,0.079574271,3.164347986,18.0
60,0.081106186,-0.024844257,-0.306317656,6.114347986,23.0
61,0.081106186,-0.019407589,-0.239286173,5.781014653,32.0
62,0.081106186,-0.000005814,-0.000071678,3.747681319,37.0
63,0.081106186,-0.019734996,-0.243322943,3.014347986,24.0
64,0.081106186,0.031920698,0.393566752,2.847681319,25.0
65,0.081106186,0.019282262,0.237740953,3.581014653,26.0
66,0.081106186,-0.010338681,-0.127470925,4.247681319,31.0
67,0.081106186,-0.002093828,-0.025815891,3.447681319,34.0
68,0.081106186,-0.001496404,-0.018449938,3.881014653,34.0
69,0.081106186,0.025593757,0.315558632,2.781014653,34.0
70,0.081106186,0.024831163,0.306156211,1.881014653,39.0
71,0.081106186,0.013351346,0.164615631,2.614347986,46.0
72,0.081106186,0.003801910,0.046875713,4.214347986,49.0
73,0.081106186,0.024710164,0.304664354,4.014347986,49.0
74,0.081106186,0.036932997,0.455365970,3.481014653,52.0
75,0.081106186,0.016613777,0.204839829,4.647681319,57.0
76,0.081106186,0.012723540,0.156875083,3.681014653,57.0
77,0.081106186,0.000406259,0.005008979,2.814347986,50.0
78,0.081106186,0.009904105,0.122112818,3.714347986,50.0
79,0.081106186,-0.031550192,-0.388998590,5.081014653,50.0
80,0.081106186,-0.025590795,-0.315522113,4.781014653,51.0
81,0.081106186,0.003204619,0.039511401,3.714347986,56.0
82,0.081106186,-0.014717905,-0.181464638,3.981014653,56.0
83,0.081106186,-0.014986015,-0.184770307,4.147681319,59.0
84,0.081106186,0.012516240,0.154319174,4.414347986,60.0
85,0.081106186,-0.040798262,-0.503022809,4.647681319,47.0
86,0.081106186,0.007230994,0.089154651,4.147681319,48.0
87,0.081106186,0.021612222,0.266468236,3.881014653,49.0
