Hand,Max,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.243979862,-0.017182592,-0.070426273,2.247681319,-7
1,0.243979862,0.124291166,0.509432068,3.164347986,-10
2,0.243979862,-0.160757987,-0.658898591,5.581014653,-10.0
3,0.243979862,-0.031521599,-0.129197543,3.547681319,-9.0
4,0.243979862,-0.045377843,-0.185990116,3.431014653,-14.0
5,0.243979862,0.020748706,0.085042698,3.447681319,-15.0
6,0.243979862,-0.018051641,-0.073988244,4.647681319,-14.0
7,0.243979862,0.005570655,0.022832439,3.614347986,-1.0
8,0.243979862,-0.073456875,-0.301077615,4.781014653,6.0
9,0.243979862,0.126239005,0.517415677,3.314347986,15.0
10,0.243979862,0.043149352,0.176856202,4.514347986,10.0
11,0.243979862,-0.016733871,-0.068587101,3.047681319,11.0
12,0.243979862,0.057070723,0.233915713,4.514347986,8.0
13,0.243979862,-0.025164502,-0.103141716,3.547681319,13.0
14,0.243979862,-0.024728703,-0.101355508,3.347681319,16.0
15,0.243979862,-0.009236013,-0.037855636,3.647681319,11.0
16,0.243979862,0.150267112,0.615899654,3.247681319,8.0
17,0.243979862,0.041404950,0.169706425,3.247681319,3.0
18,0.243979862,0.007030400,0.028815493,3.081014653,4.0
19,0.243979862,-0.056539481,-0.231738310,3.981014653,-3.0
20,0.243979862,0.069291036,0.284003096,2.847681319,-8.0
21,0.243979862,-0.038564479,-0.158064188,3.447681319,-5.0
22,0.243979862,0.067865746,0.278161261,4.747681319,-8.0
23,0.243979862,0.010558961,0.043278001,3.114347986,-17.0
24,0.243979862,0.056637620,0.232140555,4.181014653,-16.0
25,0.243979862,0.085240531,0.349375273,3.781014653,-16.0
26,0.243979862,0.052130935,0.213669009,3.814347986,-16.0
27,0.243979862,0.105515856,0.432477727,4.581014653,-15.0
28,0.243979862,-0.020239772,-0.082956734,1.797681319,-10.0
29,0.243979862,-0.008339369,-0.034180561,4.347681319,-13.0
30,0.243979862,0.025463445,0.104366995,3.314347986,-8.0
31,0.243979862,0.057204607,0.234464462,4.647681319,-5.0
32,0.243979862,0.081834380,0.335414488,5.181014653,2.0
33,0.243979862,0.145595282,0.596751227,3.214347986,7.0
34,0.243979862,-0.046267109,-0.189634950,3.131014653,12.0
35,0.243979862,0.073452259,0.301058695,2.647681319,15.0
36,0.243979862,-0.040632133,-0.166538880,3.214347986,15.0
37,0.243979862,0.016579704,0.067955214,4.714347986,12.0
38,0.243979862,-0.011499600,-0.047133398,2.697681319,12.0
39,0.243979862,0.042929449,0.175954888,2.581014653,19.0
40,0.243979862,0.017906121,0.073391801,3.514347986,16.0
41,0.243979862,-0.039562063,-0.162152986,2.847681319,13.0
42,0.243979862,0.096249577,0.394498040,4.147681319,13.0
43,0.243979862,0.060100964,0.246335756,4.581014653,18.0
44,0.243979862,0.089235923,0.365751182,2.714347986,21.0
45,0.243979862,0.007271903,0.029805341,4.514347986,18.0
46,0.243979862,0.079116757,0.324275769,3.381014653,21.0
47,0.243979862,-0.021411105,-0.087757673,3.864347986,30.0
48,0.243979862,0.046133222,0.189086188,3.747681319,33.0
49,0.243979862,0.021223896,0.086990359,4.197681319,36.0
50,0.243979862,0.027656541,0.113355836,2.231014653,36.0
51,0.243979862,0.027854871,0.114168731,2.947681319,35.0
52,0.243979862,0.036125163,0.148066168,3.347681319,30.0
53,0.243979862,0.037575626,0.154011178,3.114347986,23.0
54,0.243979862,-0.007736424,-0.031709271,3.247681319,32.0
55,0.243979862,0.020546979,0.084215879,3.814347986,33.0
56,0.243979862,-0.012507666,-0.051265157,3.214347986,36.0
57,0.243979862,-0.043273236,-0.177363967,2.647681319,23.0
58,0.243979862,0.023290895,0.095462368,4.214347986,22.0
59,0.243979862,-0.015716248,-0.064416168,3.247681319,25.0
60,0.243979862,0.073479189,0.301169072,2.114347986,16.0
61,0.243979862,-0.015548719,-0.063729518,3.014347986,21.0
