Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.137013871,-0.005099328,-0.037217607,2.514347986,-1
1,0.137013871,0.110401487,0.805768688,1.847681319,-1.0
2,0.137013871,0.000038267,0.000279290,1.814347986,-4.0
3,0.137013871,-0.005099328,-0.037217607,2.514347986,-9.0
4,0.137013871,-0.112925582,-0.824190873,4.514347986,-14.0
5,0.137013871,-0.112925582,-0.824190873,4.514347986,-9.0
6,0.137013871,0.000038267,0.000279290,1.814347986,0.0
7,0.137013871,-0.005099328,-0.037217607,2.514347986,3.0
8,0.137013871,0.025125265,0.183377527,2.714347986,-2.0
9,0.137013871,-0.005099328,-0.037217607,2.514347986,5.0
10,0.137013871,0.000038267,0.000279290,1.814347986,2.0
11,0.137013871,-0.005099328,-0.037217607,2.514347986,2.0
12,0.137013871,-0.005099328,-0.037217607,2.514347986,-3.0
13,0.137013871,0.000038267,0.000279290,1.814347986,4.0
14,0.137013871,0.110401487,0.805768688,1.847681319,-3.0
15,0.137013871,0.110401487,0.805768688,1.847681319,-3.0
16,0.137013871,0.110401487,0.805768688,1.847681319,4.0
17,0.137013871,0.110401487,0.805768688,1.847681319,9.0
18,0.137013871,0.110401487,0.805768688,1.847681319,6.0
19,0.137013871,0.025125265,0.183377527,2.714347986,15.0
20,0.137013871,0.025125265,0.183377527,2.714347986,15.0
21,0.137013871,0.110401487,0.805768688,1.847681319,15.0
22,0.137013871,0.000038267,0.000279290,1.814347986,22.0
23,0.137013871,0.025125265,0.183377527,2.714347986,19.0
24,0.137013871,0.110401487,0.805768688,1.847681319,12.0
25,0.137013871,0.110401487,0.805768688,1.847681319,19.0
26,0.137013871,0.110401487,0.805768688,1.847681319,26.0
27,0.137013871,0.110401487,0.805768688,1.847681319,27.0
28,0.137013871,0.110401487,0.805768688,1.847681319,24.0
29,0.137013871,0.025125265,0.183377527,2.714347986,24.0
30,0.137013871,0.110401487,0.805768688,1.847681319,33.0
31,0.137013871,0.025125265,0.183377527,2.714347986,40.0
32,0.137013871,0.110401487,0.805768688,1.847681319,40.0
33,0.137013871,0.110401487,0.805768688,1.847681319,47.0
34,0.137013871,0.110401487,0.805768688,1.847681319,50.0
35,0.137013871,0.110401487,0.805768688,1.847681319,50.0
36,0.137013871,0.110401487,0.805768688,1.847681319,61.0
37,0.137013871,0.110401487,0.805768688,1.847681319,61.0
38,0.137013871,0.110401487,0.805768688,1.847681319,62.0
39,0.137013871,0.110401487,0.805768688,1.847681319,63.0
40,0.137013871,-0.005099328,-0.037217607,2.514347986,64.0
41,0.137013871,0.110401487,0.805768688,1.847681319,61.0
42,0.137013871,0.110401487,0.805768688,1.847681319,61.0
43,0.137013871,0.110401487,0.805768688,1.847681319,66.0
44,0.137013871,0.110401487,0.805768688,1.847681319,69.0
45,0.137013871,0.110401487,0.805768688,1.847681319,66.0
46,0.137013871,0.110401487,0.805768688,1.847681319,61.0
47,0.137013871,0.110401487,0.805768688,1.847681319,58.0
