Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.152250638,-0.001153183,-0.007574240,1.814347986,-5
1,0.152250638,-0.109786792,-0.721092496,1.847681319,-6
2,0.152250638,-0.022385518,-0.147030698,2.714347986,-5.0
3,0.152250638,-0.022385518,-0.147030698,2.714347986,2.0
4,0.152250638,-0.109786792,-0.721092496,1.847681319,2.0
5,0.152250638,-0.022385518,-0.147030698,2.714347986,-1.0
6,0.152250638,-0.001153183,-0.007574240,1.814347986,0.0
7,0.152250638,0.076048575,0.499495941,4.514347986,-5.0
8,0.152250638,-0.109786792,-0.721092496,1.847681319,4.0
9,0.152250638,-0.005248237,-0.034471035,2.514347986,1.0
10,0.152250638,-0.001153183,-0.007574240,1.814347986,2.0
11,0.152250638,-0.022385518,-0.147030698,2.714347986,1.0
12,0.152250638,-0.109786792,-0.721092496,1.847681319,2.0
13,0.152250638,-0.022385518,-0.147030698,2.714347986,-1.0
14,0.152250638,-0.001153183,-0.007574240,1.814347986,0.0
15,0.152250638,-0.109786792,-0.721092496,1.847681319,-1.0
16,0.152250638,-0.005248237,-0.034471035,2.514347986,-8.0
17,0.152250638,0.076048575,0.499495941,4.514347986,-5.0
18,0.152250638,-0.005248237,-0.034471035,2.514347986,0.0
19,0.152250638,-0.001153183,-0.007574240,1.814347986,-1.0
20,0.152250638,-0.001153183,-0.007574240,1.814347986,2.0
21,0.152250638,-0.022385518,-0.147030698,2.714347986,1.0
22,0.152250638,0.076048575,0.499495941,4.514347986,6.0
23,0.152250638,-0.005248237,-0.034471035,2.514347986,-3.0
24,0.152250638,0.076048575,0.499495941,4.514347986,0.0
25,0.152250638,0.076048575,0.499495941,4.514347986,1.0
26,0.152250638,-0.005248237,-0.034471035,2.514347986,2.0
27,0.152250638,0.076048575,0.499495941,4.514347986,1.0
28,0.152250638,-0.001153183,-0.007574240,1.814347986,4.0
29,0.152250638,-0.022385518,-0.147030698,2.714347986,3.0
30,0.152250638,-0.001153183,-0.007574240,1.814347986,4.0
31,0.152250638,-0.001153183,-0.007574240,1.814347986,-5.0
32,0.152250638,0.076048575,0.499495941,4.514347986,-10.0
33,0.152250638,0.076048575,0.499495941,4.514347986,-9.0
34,0.152250638,-0.109786792,-0.721092496,1.847681319,-4.0
35,0.152250638,0.076048575,0.499495941,4.514347986,-5.0
36,0.152250638,0.076048575,0.499495941,4.514347986,4.0
37,0.152250638,0.076048575,0.499495941,4.514347986,5.0
38,0.152250638,-0.005248237,-0.034471035,2.514347986,-4.0
39,0.152250638,-0.109786792,-0.721092496,1.847681319,-5.0
40,0.152250638,-0.109786792,-0.721092496,1.847681319,-6.0
41,0.152250638,-0.001153183,-0.007574240,1.814347986,-15.0
42,0.152250638,-0.001153183,-0.007574240,1.814347986,-16.0
43,0.152250638,-0.005248237,-0.034471035,2.514347986,-21.0
44,0.152250638,-0.109786792,-0.721092496,1.847681319,-20.0
45,0.152250638,0.076048575,0.499495941,4.514347986,-21.0
46,0.152250638,-0.109786792,-0.721092496,1.847681319,-20.0
47,0.152250638,-0.005248237,-0.034471035,2.514347986,-20.0
48,0.152250638,-0.109786792,-0.721092496,1.847681319,-19.0
49,0.152250638,0.076048575,0.499495941,4.514347986,-18.0
50,0.152250638,-0.001153183,-0.007574240,1.814347986,-17.0
51,0.152250638,0.076048575,0.499495941,4.514347986,-18.0
52,0.152250638,-0.001153183,-0.007574240,1.814347986,-17.0
53,0.152250638,0.076048575,0.499495941,4.514347986,-18.0
54,0.152250638,0.076048575,0.499495941,4.514347986,-27.0
55,0.152250638,0.076048575,0.499495941,4.514347986,-18.0
56,0.152250638,-0.001153183,-0.007574240,1.814347986,-27.0
57,0.152250638,0.076048575,0.499495941,4.514347986,-24.0
58,0.152250638,0.076048575,0.499495941,4.514347986,-11.0
59,0.152250638,0.076048575,0.499495941,4.514347986,-10.0
60,0.152250638,0.076048575,0.499495941,4.514347986,-7.0
61,0.152250638,0.076048575,0.499495941,4.514347986,-2.0
62,0.152250638,0.076048575,0.499495941,4.514347986,-11.0
63,0.152250638,0.076048575,0.499495941,4.514347986,-10.0
64,0.152250638,0.076048575,0.499495941,4.514347986,-23.0
65,0.152250638,0.076048575,0.499495941,4.514347986,-18.0
66,0.152250638,0.076048575,0.499495941,4.514347986,-13.0
67,0.152250638,0.076048575,0.499495941,4.514347986,-10.0
68,0.152250638,0.076048575,0.499495941,4.514347986,-9.0
69,0.152250638,0.076048575,0.499495941,4.514347986,-8.0
70,0.152250638,0.076048575,0.499495941,4.514347986,-7.0
