Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.117181888,-0.074166311,-0.632916161,2.714347986,-7
1,0.117181888,-0.000339620,-0.002898226,1.814347986,-6.0
2,0.117181888,-0.217599800,-1.856940552,4.514347986,-9.0
3,0.117181888,0.023284598,0.198704753,2.514347986,-14.0
4,0.117181888,0.115304369,0.983977736,1.847681319,-15.0
5,0.117181888,-0.074166311,-0.632916161,2.714347986,-8.0
6,0.117181888,0.115304369,0.983977736,1.847681319,-3.0
7,0.117181888,0.023284598,0.198704753,2.514347986,-6.0
8,0.117181888,0.115304369,0.983977736,1.847681319,-7.0
9,0.117181888,-0.074166311,-0.632916161,2.714347986,-12.0
10,0.117181888,-0.000339620,-0.002898226,1.814347986,-3.0
11,0.117181888,-0.217599800,-1.856940552,4.514347986,-4.0
12,0.117181888,-0.000339620,-0.002898226,1.814347986,-3.0
13,0.117181888,-0.217599800,-1.856940552,4.514347986,-4.0
14,0.117181888,0.115304369,0.983977736,1.847681319,-3.0
15,0.117181888,-0.000339620,-0.002898226,1.814347986,0.0
16,0.117181888,-0.217599800,-1.856940552,4.514347986,1.0
17,0.117181888,0.115304369,0.983977736,1.847681319,2.0
18,0.117181888,0.023284598,0.198704753,2.514347986,-3.0
19,0.117181888,-0.074166311,-0.632916161,2.714347986,-3.0
20,0.117181888,-0.000339620,-0.002898226,1.814347986,6.0
21,0.117181888,0.115304369,0.983977736,1.847681319,1.0
22,0.117181888,0.115304369,0.983977736,1.847681319,-2.0
23,0.117181888,-0.000339620,-0.002898226,1.814347986,-15.0
24,0.117181888,-0.217599800,-1.856940552,4.514347986,-16.0
25,0.117181888,-0.074166311,-0.632916161,2.714347986,-15.0
26,0.117181888,-0.217599800,-1.856940552,4.514347986,-14.0
27,0.117181888,-0.217599800,-1.856940552,4.514347986,-11.0
28,0.117181888,-0.000339620,-0.002898226,1.814347986,-10.0
29,0.117181888,0.023284598,0.198704753,2.514347986,-5.0
30,0.117181888,-0.000339620,-0.002898226,1.814347986,-4.0
31,0.117181888,-0.074166311,-0.632916161,2.714347986,-4.0
32,0.117181888,-0.217599800,-1.856940552,4.514347986,-13.0
33,0.117181888,-0.217599800,-1.856940552,4.514347986,-12.0
34,0.117181888,-0.000339620,-0.002898226,1.814347986,-21.0
35,0.117181888,-0.217599800,-1.856940552,4.514347986,-20.0
36,0.117181888,-0.217599800,-1.856940552,4.514347986,-25.0
37,0.117181888,-0.000339620,-0.002898226,1.814347986,-24.0
38,0.117181888,0.115304369,0.983977736,1.847681319,-29.0
39,0.117181888,-0.074166311,-0.632916161,2.714347986,-29.0
40,0.117181888,0.023284598,0.198704753,2.514347986,-24.0
41,0.117181888,-0.074166311,-0.632916161,2.714347986,-25.0
42,0.117181888,0.115304369,0.983977736,1.847681319,-22.0
43,0.117181888,-0.217599800,-1.856940552,4.514347986,-11.0
44,0.117181888,-0.217599800,-1.856940552,4.514347986,-16.0
45,0.117181888,0.023284598,0.198704753,2.514347986,-15.0
46,0.117181888,-0.000339620,-0.002898226,1.814347986,-14.0
47,0.117181888,-0.074166311,-0.632916161,2.714347986,-15.0
48,0.117181888,-0.000339620,-0.002898226,1.814347986,-28.0
49,0.117181888,-0.000339620,-0.002898226,1.814347986,-29.0
50,0.117181888,0.023284598,0.198704753,2.514347986,-28.0
51,0.117181888,0.023284598,0.198704753,2.514347986,-28.0
52,0.117181888,0.023284598,0.198704753,2.514347986,-31.0
