Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.292031858,0.033833798,0.115856530,1.847681319,5.0
1,0.292031858,-0.076084773,-0.260535865,2.514347986,2.0
2,0.292031858,0.033833798,0.115856530,1.847681319,1.0
3,0.292031858,-0.005210277,-0.017841467,1.814347986,1.0
4,0.292031858,0.292031858,1.000000000,2.714347986,-4.0
5,0.292031858,-0.076084773,-0.260535865,2.514347986,-1.0
6,0.292031858,0.292031858,1.000000000,2.714347986,-2.0
7,0.292031858,0.292031858,1.000000000,2.714347986,-1.0
8,0.292031858,0.292031858,1.000000000,2.714347986,-8.0
9,0.292031858,0.253707025,0.868764891,4.514347986,-21.0
10,0.292031858,-0.076084773,-0.260535865,2.514347986,-22.0
11,0.292031858,-0.005210277,-0.017841467,1.814347986,-25.0
12,0.292031858,-0.076084773,-0.260535865,2.514347986,-24.0
13,0.292031858,0.033833798,0.115856530,1.847681319,-17.0
14,0.292031858,0.033833798,0.115856530,1.847681319,-14.0
15,0.292031858,0.033833798,0.115856530,1.847681319,-17.0
16,0.292031858,0.033833798,0.115856530,1.847681319,-28.0
17,0.292031858,-0.076084773,-0.260535865,2.514347986,-27.0
18,0.292031858,-0.076084773,-0.260535865,2.514347986,-30.0
19,0.292031858,-0.005210277,-0.017841467,1.814347986,-27.0
20,0.292031858,0.253707025,0.868764891,4.514347986,-24.0
21,0.292031858,-0.005210277,-0.017841467,1.814347986,-19.0
22,0.292031858,-0.076084773,-0.260535865,2.514347986,-20.0
23,0.292031858,-0.005210277,-0.017841467,1.814347986,-21.0
24,0.292031858,-0.076084773,-0.260535865,2.514347986,-20.0
25,0.292031858,0.033833798,0.115856530,1.847681319,-19.0
26,0.292031858,-0.076084773,-0.260535865,2.514347986,-18.0
27,0.292031858,0.253707025,0.868764891,4.514347986,-17.0
28,0.292031858,-0.005210277,-0.017841467,1.814347986,-18.0
29,0.292031858,-0.076084773,-0.260535865,2.514347986,-19.0
30,0.292031858,-0.076084773,-0.260535865,2.514347986,-16.0
31,0.292031858,-0.076084773,-0.260535865,2.514347986,-17.0
32,0.292031858,-0.005210277,-0.017841467,1.814347986,-16.0
33,0.292031858,-0.076084773,-0.260535865,2.514347986,-17.0
34,0.292031858,-0.005210277,-0.017841467,1.814347986,-17.0
35,0.292031858,-0.076084773,-0.260535865,2.514347986,-18.0
36,0.292031858,0.253707025,0.868764891,4.514347986,-18.0
37,0.292031858,-0.076084773,-0.260535865,2.514347986,-5.0
38,0.292031858,0.033833798,0.115856530,1.847681319,-2.0
39,0.292031858,-0.076084773,-0.260535865,2.514347986,-2.0
40,0.292031858,-0.076084773,-0.260535865,2.514347986,-1.0
41,0.292031858,0.033833798,0.115856530,1.847681319,0.0
42,0.292031858,-0.076084773,-0.260535865,2.514347986,3.0
43,0.292031858,0.033833798,0.115856530,1.847681319,2.0
44,0.292031858,0.033833798,0.115856530,1.847681319,3.0
45,0.292031858,-0.076084773,-0.260535865,2.514347986,8.0
46,0.292031858,-0.005210277,-0.017841467,1.814347986,7.0
47,0.292031858,-0.076084773,-0.260535865,2.514347986,6.0
48,0.292031858,0.033833798,0.115856530,1.847681319,6.0
49,0.292031858,0.033833798,0.115856530,1.847681319,7.0
50,0.292031858,-0.005210277,-0.017841467,1.814347986,8.0
51,0.292031858,-0.005210277,-0.017841467,1.814347986,7.0
52,0.292031858,0.253707025,0.868764891,4.514347986,10.0
53,0.292031858,0.033833798,0.115856530,1.847681319,1.0
54,0.292031858,0.253707025,0.868764891,4.514347986,-2.0
55,0.292031858,-0.076084773,-0.260535865,2.514347986,-1.0
56,0.292031858,0.253707025,0.868764891,4.514347986,-2.0
57,0.292031858,0.033833798,0.115856530,1.847681319,3.0
58,0.292031858,-0.076084773,-0.260535865,2.514347986,4.0
59,0.292031858,-0.005210277,-0.017841467,1.814347986,7.0
60,0.292031858,-0.005210277,-0.017841467,1.814347986,12.0
61,0.292031858,0.253707025,0.868764891,4.514347986,13.0
62,0.292031858,0.253707025,0.868764891,4.514347986,13.0
63,0.292031858,-0.005210277,-0.017841467,1.814347986,18.0
64,0.292031858,-0.076084773,-0.260535865,2.514347986,23.0
