Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.216694641,0.211875202,0.977759307,4.514347986,1.0
1,0.216694641,-0.003882735,-0.017918001,1.814347986,6.0
2,0.216694641,-0.003882735,-0.017918001,1.814347986,6.0
3,0.216694641,-0.056826273,-0.262241248,2.514347986,5.0
4,0.216694641,-0.056826273,-0.262241248,2.514347986,6.0
5,0.216694641,0.211875202,0.977759307,4.514347986,5.0
6,0.216694641,-0.003882735,-0.017918001,1.814347986,6.0
7,0.216694641,-0.056826273,-0.262241248,2.514347986,5.0
8,0.216694641,0.211875202,0.977759307,4.514347986,4.0
9,0.216694641,-0.056826273,-0.262241248,2.514347986,7.0
10,0.216694641,-0.056826273,-0.262241248,2.514347986,8.0
11,0.216694641,-0.056826273,-0.262241248,2.514347986,7.0
12,0.216694641,-0.003882735,-0.017918001,1.814347986,8.0
13,0.216694641,-0.056826273,-0.262241248,2.514347986,3.0
14,0.216694641,-0.056826273,-0.262241248,2.514347986,4.0
15,0.216694641,-0.003882735,-0.017918001,1.814347986,5.0
16,0.216694641,-0.003882735,-0.017918001,1.814347986,4.0
17,0.216694641,0.211875202,0.977759307,4.514347986,-1.0
18,0.216694641,0.000901410,0.004159815,1.847681319,-14.0
19,0.216694641,-0.056826273,-0.262241248,2.514347986,-25.0
20,0.216694641,-0.056826273,-0.262241248,2.514347986,-28.0
21,0.216694641,0.000901410,0.004159815,1.847681319,-29.0
22,0.216694641,-0.056826273,-0.262241248,2.514347986,-28.0
23,0.216694641,-0.003882735,-0.017918001,1.814347986,-33.0
24,0.216694641,0.211875202,0.977759307,4.514347986,-28.0
25,0.216694641,-0.056826273,-0.262241248,2.514347986,-37.0
26,0.216694641,-0.003882735,-0.017918001,1.814347986,-30.0
27,0.216694641,-0.003882735,-0.017918001,1.814347986,-29.0
28,0.216694641,0.211875202,0.977759307,4.514347986,-26.0
29,0.216694641,-0.056826273,-0.262241248,2.514347986,-35.0
30,0.216694641,-0.056826273,-0.262241248,2.514347986,-32.0
31,0.216694641,0.000901410,0.004159815,1.847681319,-31.0
32,0.216694641,-0.056826273,-0.262241248,2.514347986,-31.0
33,0.216694641,0.000901410,0.004159815,1.847681319,-26.0
34,0.216694641,-0.056826273,-0.262241248,2.514347986,-29.0
35,0.216694641,-0.056826273,-0.262241248,2.514347986,-32.0
36,0.216694641,0.216140697,0.997443665,2.714347986,-27.0
37,0.216694641,-0.056826273,-0.262241248,2.514347986,-34.0
38,0.216694641,-0.056826273,-0.262241248,2.514347986,-37.0
39,0.216694641,-0.003882735,-0.017918001,1.814347986,-37.0
40,0.216694641,0.216140697,0.997443665,2.714347986,-37.0
41,0.216694641,0.211875202,0.977759307,4.514347986,-37.0
42,0.216694641,0.211875202,0.977759307,4.514347986,-37.0
43,0.216694641,-0.056826273,-0.262241248,2.514347986,-36.0
44,0.216694641,0.000901410,0.004159815,1.847681319,-39.0
45,0.216694641,-0.003882735,-0.017918001,1.814347986,-39.0
46,0.216694641,-0.056826273,-0.262241248,2.514347986,-44.0
47,0.216694641,-0.056826273,-0.262241248,2.514347986,-41.0
48,0.216694641,0.211875202,0.977759307,4.514347986,-38.0
49,0.216694641,-0.056826273,-0.262241248,2.514347986,-39.0
50,0.216694641,-0.003882735,-0.017918001,1.814347986,-36.0
51,0.216694641,0.000901410,0.004159815,1.847681319,-37.0
52,0.216694641,-0.003882735,-0.017918001,1.814347986,-40.0
53,0.216694641,0.211875202,0.977759307,4.514347986,-35.0
54,0.216694641,-0.003882735,-0.017918001,1.814347986,-32.0
55,0.216694641,-0.003882735,-0.017918001,1.814347986,-31.0
56,0.216694641,-0.003882735,-0.017918001,1.814347986,-30.0
57,0.216694641,-0.003882735,-0.017918001,1.814347986,-30.0
58,0.216694641,0.211875202,0.977759307,4.514347986,-35.0
59,0.216694641,-0.003882735,-0.017918001,1.814347986,-34.0
60,0.216694641,0.211875202,0.977759307,4.514347986,-33.0
61,0.216694641,-0.003882735,-0.017918001,1.814347986,-42.0
62,0.216694641,-0.056826273,-0.262241248,2.514347986,-43.0
63,0.216694641,0.211875202,0.977759307,4.514347986,-46.0
64,0.216694641,-0.056826273,-0.262241248,2.514347986,-55.0
65,0.216694641,0.211875202,0.977759307,4.514347986,-56.0
66,0.216694641,0.211875202,0.977759307,4.514347986,-51.0
67,0.216694641,0.211875202,0.977759307,4.514347986,-46.0
68,0.216694641,0.211875202,0.977759307,4.514347986,-43.0
69,0.216694641,0.211875202,0.977759307,4.514347986,-34.0
70,0.216694641,0.211875202,0.977759307,4.514347986,-33.0
71,0.216694641,0.211875202,0.977759307,4.514347986,-33.0
72,0.216694641,0.211875202,0.977759307,4.514347986,-32.0
73,0.216694641,0.211875202,0.977759307,4.514347986,-41.0
74,0.216694641,0.211875202,0.977759307,4.514347986,-40.0
75,0.216694641,-0.003882735,-0.017918001,1.814347986,-41.0
76,0.216694641,0.211875202,0.977759307,4.514347986,-40.0
77,0.216694641,0.211875202,0.977759307,4.514347986,-49.0
78,0.216694641,0.211875202,0.977759307,4.514347986,-52.0
