Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.051160404,-0.237096788,-4.634380691,2.714347986,9.0
1,0.051160404,-0.078618032,-1.536696851,1.847681319,0.0
2,0.051160404,-0.185693291,-3.629629102,4.514347986,0.0
3,0.051160404,0.049742942,0.972293772,2.514347986,5.0
4,0.051160404,-0.078618032,-1.536696851,1.847681319,8.0
5,0.051160404,-0.185693291,-3.629629102,4.514347986,-1.0
6,0.051160404,-0.185693291,-3.629629102,4.514347986,-10.0
7,0.051160404,-0.185693291,-3.629629102,4.514347986,-1.0
8,0.051160404,-0.185693291,-3.629629102,4.514347986,-1.0
9,0.051160404,-0.185693291,-3.629629102,4.514347986,0.0
10,0.051160404,0.001255661,0.024543605,1.814347986,-3.0
11,0.051160404,-0.078618032,-1.536696851,1.847681319,-8.0
12,0.051160404,0.049742942,0.972293772,2.514347986,-11.0
13,0.051160404,-0.078618032,-1.536696851,1.847681319,-12.0
14,0.051160404,-0.185693291,-3.629629102,4.514347986,-11.0
15,0.051160404,-0.078618032,-1.536696851,1.847681319,-10.0
16,0.051160404,-0.078618032,-1.536696851,1.847681319,-7.0
17,0.051160404,-0.078618032,-1.536696851,1.847681319,2.0
18,0.051160404,0.049742942,0.972293772,2.514347986,2.0
19,0.051160404,-0.078618032,-1.536696851,1.847681319,-1.0
20,0.051160404,-0.185693291,-3.629629102,4.514347986,2.0
21,0.051160404,-0.185693291,-3.629629102,4.514347986,3.0
22,0.051160404,0.001255661,0.024543605,1.814347986,4.0
23,0.051160404,-0.078618032,-1.536696851,1.847681319,-5.0
24,0.051160404,0.049742942,0.972293772,2.514347986,-5.0
25,0.051160404,-0.185693291,-3.629629102,4.514347986,-8.0
26,0.051160404,-0.078618032,-1.536696851,1.847681319,-3.0
27,0.051160404,0.001255661,0.024543605,1.814347986,-2.0
28,0.051160404,-0.237096788,-4.634380691,2.714347986,-3.0
29,0.051160404,-0.078618032,-1.536696851,1.847681319,-2.0
30,0.051160404,-0.078618032,-1.536696851,1.847681319,-13.0
31,0.051160404,-0.078618032,-1.536696851,1.847681319,-22.0
32,0.051160404,-0.237096788,-4.634380691,2.714347986,-22.0
33,0.051160404,0.049742942,0.972293772,2.514347986,-17.0
34,0.051160404,-0.078618032,-1.536696851,1.847681319,-18.0
35,0.051160404,0.001255661,0.024543605,1.814347986,-18.0
36,0.051160404,0.001255661,0.024543605,1.814347986,-17.0
37,0.051160404,0.049742942,0.972293772,2.514347986,-18.0
38,0.051160404,-0.185693291,-3.629629102,4.514347986,-21.0
39,0.051160404,0.049742942,0.972293772,2.514347986,-16.0
40,0.051160404,-0.078618032,-1.536696851,1.847681319,-15.0
41,0.051160404,0.049742942,0.972293772,2.514347986,-15.0
42,0.051160404,-0.185693291,-3.629629102,4.514347986,-15.0
