Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.325948831,0.197784624,0.606796544,2.714347986,1.0
1,0.325948831,-0.053549799,-0.164288974,2.514347986,1.0
2,0.325948831,0.308075675,0.945165759,4.514347986,0.0
3,0.325948831,0.308075675,0.945165759,4.514347986,5.0
4,0.325948831,0.308075675,0.945165759,4.514347986,8.0
5,0.325948831,-0.098753933,-0.302973730,1.847681319,9.0
6,0.325948831,0.308075675,0.945165759,4.514347986,16.0
7,0.325948831,-0.098753933,-0.302973730,1.847681319,16.0
8,0.325948831,0.197784624,0.606796544,2.714347986,13.0
9,0.325948831,0.308075675,0.945165759,4.514347986,20.0
10,0.325948831,-0.006807263,-0.020884452,1.814347986,19.0
11,0.325948831,-0.006807263,-0.020884452,1.814347986,18.0
12,0.325948831,-0.098753933,-0.302973730,1.847681319,17.0
13,0.325948831,0.197784624,0.606796544,2.714347986,17.0
14,0.325948831,0.197784624,0.606796544,2.714347986,18.0
15,0.325948831,-0.098753933,-0.302973730,1.847681319,25.0
16,0.325948831,0.197784624,0.606796544,2.714347986,32.0
17,0.325948831,-0.053549799,-0.164288974,2.514347986,33.0
18,0.325948831,0.197784624,0.606796544,2.714347986,30.0
19,0.325948831,0.197784624,0.606796544,2.714347986,25.0
20,0.325948831,0.197784624,0.606796544,2.714347986,26.0
21,0.325948831,-0.006807263,-0.020884452,1.814347986,19.0
22,0.325948831,0.308075675,0.945165759,4.514347986,18.0
23,0.325948831,0.308075675,0.945165759,4.514347986,23.0
24,0.325948831,0.308075675,0.945165759,4.514347986,14.0
25,0.325948831,0.197784624,0.606796544,2.714347986,17.0
26,0.325948831,-0.006807263,-0.020884452,1.814347986,22.0
27,0.325948831,0.308075675,0.945165759,4.514347986,23.0
28,0.325948831,0.197784624,0.606796544,2.714347986,24.0
29,0.325948831,-0.098753933,-0.302973730,1.847681319,17.0
30,0.325948831,0.308075675,0.945165759,4.514347986,20.0
31,0.325948831,-0.053549799,-0.164288974,2.514347986,11.0
32,0.325948831,-0.098753933,-0.302973730,1.847681319,8.0
33,0.325948831,-0.098753933,-0.302973730,1.847681319,15.0
34,0.325948831,-0.098753933,-0.302973730,1.847681319,18.0
35,0.325948831,-0.098753933,-0.302973730,1.847681319,27.0
36,0.325948831,-0.006807263,-0.020884452,1.814347986,28.0
37,0.325948831,-0.098753933,-0.302973730,1.847681319,19.0
38,0.325948831,0.197784624,0.606796544,2.714347986,16.0
39,0.325948831,0.308075675,0.945165759,4.514347986,16.0
40,0.325948831,-0.098753933,-0.302973730,1.847681319,17.0
41,0.325948831,0.308075675,0.945165759,4.514347986,14.0
42,0.325948831,-0.053549799,-0.164288974,2.514347986,5.0
43,0.325948831,-0.098753933,-0.302973730,1.847681319,-2.0
44,0.325948831,-0.006807263,-0.020884452,1.814347986,-2.0
45,0.325948831,0.197784624,0.606796544,2.714347986,3.0
46,0.325948831,-0.006807263,-0.020884452,1.814347986,4.0
