Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.127547906,0.099265956,0.778264097,2.714347986,1.0
1,0.127547906,-0.034929059,-0.273850508,1.847681319,8.0
2,0.127547906,-0.028917167,-0.226716127,2.514347986,11.0
3,0.127547906,-0.028917167,-0.226716127,2.514347986,10.0
4,0.127547906,-0.034929059,-0.273850508,1.847681319,11.0
5,0.127547906,0.099265956,0.778264097,2.714347986,0.0
6,0.127547906,0.127537009,0.999914566,4.514347986,-13.0
7,0.127547906,0.099265956,0.778264097,2.714347986,-12.0
8,0.127547906,0.127537009,0.999914566,4.514347986,-11.0
9,0.127547906,-0.028917167,-0.226716127,2.514347986,-12.0
10,0.127547906,0.127537009,0.999914566,4.514347986,-15.0
11,0.127547906,-0.001753406,-0.013747036,1.814347986,-14.0
12,0.127547906,-0.001753406,-0.013747036,1.814347986,-19.0
13,0.127547906,-0.034929059,-0.273850508,1.847681319,-20.0
14,0.127547906,-0.001753406,-0.013747036,1.814347986,-23.0
15,0.127547906,-0.001753406,-0.013747036,1.814347986,-26.0
16,0.127547906,-0.028917167,-0.226716127,2.514347986,-27.0
17,0.127547906,0.127537009,0.999914566,4.514347986,-28.0
18,0.127547906,0.099265956,0.778264097,2.714347986,-27.0
19,0.127547906,-0.028917167,-0.226716127,2.514347986,-26.0
20,0.127547906,-0.001753406,-0.013747036,1.814347986,-23.0
21,0.127547906,0.127537009,0.999914566,4.514347986,-24.0
22,0.127547906,-0.034929059,-0.273850508,1.847681319,-23.0
23,0.127547906,0.127537009,0.999914566,4.514347986,-23.0
24,0.127547906,0.127537009,0.999914566,4.514347986,-18.0
25,0.127547906,-0.034929059,-0.273850508,1.847681319,-27.0
26,0.127547906,-0.001753406,-0.013747036,1.814347986,-27.0
27,0.127547906,0.127537009,0.999914566,4.514347986,-32.0
28,0.127547906,0.127537009,0.999914566,4.514347986,-41.0
29,0.127547906,0.127537009,0.999914566,4.514347986,-42.0
30,0.127547906,0.127537009,0.999914566,4.514347986,-51.0
31,0.127547906,-0.028917167,-0.226716127,2.514347986,-46.0
32,0.127547906,0.127537009,0.999914566,4.514347986,-47.0
33,0.127547906,-0.001753406,-0.013747036,1.814347986,-42.0
34,0.127547906,-0.028917167,-0.226716127,2.514347986,-43.0
35,0.127547906,-0.028917167,-0.226716127,2.514347986,-42.0
36,0.127547906,-0.001753406,-0.013747036,1.814347986,-42.0
37,0.127547906,-0.034929059,-0.273850508,1.847681319,-41.0
38,0.127547906,-0.001753406,-0.013747036,1.814347986,-40.0
39,0.127547906,-0.034929059,-0.273850508,1.847681319,-35.0
40,0.127547906,0.127537009,0.999914566,4.514347986,-34.0
41,0.127547906,-0.001753406,-0.013747036,1.814347986,-43.0
42,0.127547906,-0.001753406,-0.013747036,1.814347986,-44.0
43,0.127547906,0.127537009,0.999914566,4.514347986,-45.0
44,0.127547906,0.127537009,0.999914566,4.514347986,-44.0
45,0.127547906,-0.001753406,-0.013747036,1.814347986,-39.0
46,0.127547906,-0.001753406,-0.013747036,1.814347986,-40.0
47,0.127547906,-0.001753406,-0.013747036,1.814347986,-37.0
48,0.127547906,0.127537009,0.999914566,4.514347986,-38.0
49,0.127547906,-0.001753406,-0.013747036,1.814347986,-37.0
50,0.127547906,0.127537009,0.999914566,4.514347986,-37.0
51,0.127547906,-0.001753406,-0.013747036,1.814347986,-46.0
52,0.127547906,0.127537009,0.999914566,4.514347986,-45.0
53,0.127547906,0.127537009,0.999914566,4.514347986,-44.0
54,0.127547906,0.127537009,0.999914566,4.514347986,-44.0
55,0.127547906,0.127537009,0.999914566,4.514347986,-35.0
56,0.127547906,-0.001753406,-0.013747036,1.814347986,-30.0
57,0.127547906,-0.028917167,-0.226716127,2.514347986,-25.0
58,0.127547906,-0.001753406,-0.013747036,1.814347986,-24.0
59,0.127547906,-0.001753406,-0.013747036,1.814347986,-25.0
60,0.127547906,-0.001753406,-0.013747036,1.814347986,-26.0
61,0.127547906,-0.001753406,-0.013747036,1.814347986,-23.0
62,0.127547906,-0.001753406,-0.013747036,1.814347986,-28.0
63,0.127547906,-0.001753406,-0.013747036,1.814347986,-33.0
64,0.127547906,0.127537009,0.999914566,4.514347986,-33.0
65,0.127547906,-0.001753406,-0.013747036,1.814347986,-30.0
66,0.127547906,-0.001753406,-0.013747036,1.814347986,-31.0
67,0.127547906,-0.028917167,-0.226716127,2.514347986,-32.0
68,0.127547906,-0.028917167,-0.226716127,2.514347986,-33.0
69,0.127547906,-0.001753406,-0.013747036,1.814347986,-26.0
70,0.127547906,-0.001753406,-0.013747036,1.814347986,-17.0
71,0.127547906,-0.028917167,-0.226716127,2.514347986,-12.0
72,0.127547906,-0.034929059,-0.273850508,1.847681319,-15.0
73,0.127547906,-0.028917167,-0.226716127,2.514347986,-18.0
74,0.127547906,0.127537009,0.999914566,4.514347986,-19.0
75,0.127547906,-0.028917167,-0.226716127,2.514347986,-14.0
76,0.127547906,0.127537009,0.999914566,4.514347986,-15.0
77,0.127547906,0.127537009,0.999914566,4.514347986,-15.0
78,0.127547906,0.127537009,0.999914566,4.514347986,-12.0
79,0.127547906,-0.001753406,-0.013747036,1.814347986,-12.0
80,0.127547906,-0.028917167,-0.226716127,2.514347986,-13.0
81,0.127547906,-0.028917167,-0.226716127,2.514347986,-13.0
82,0.127547906,0.127537009,0.999914566,4.514347986,-13.0
83,0.127547906,0.127537009,0.999914566,4.514347986,-4.0
84,0.127547906,-0.001753406,-0.013747036,1.814347986,1.0
85,0.127547906,0.127537009,0.999914566,4.514347986,1.0
86,0.127547906,-0.001753406,-0.013747036,1.814347986,-8.0
87,0.127547906,0.127537009,0.999914566,4.514347986,-17.0
88,0.127547906,0.127537009,0.999914566,4.514347986,-14.0
89,0.127547906,-0.028917167,-0.226716127,2.514347986,-13.0
90,0.127547906,-0.001753406,-0.013747036,1.814347986,-14.0
91,0.127547906,-0.028917167,-0.226716127,2.514347986,-15.0
92,0.127547906,0.127537009,0.999914566,4.514347986,-18.0
93,0.127547906,-0.028917167,-0.226716127,2.514347986,-27.0
94,0.127547906,-0.028917167,-0.226716127,2.514347986,-28.0
95,0.127547906,-0.001753406,-0.013747036,1.814347986,-25.0
96,0.127547906,-0.028917167,-0.226716127,2.514347986,-26.0
97,0.127547906,-0.028917167,-0.226716127,2.514347986,-27.0
98,0.127547906,-0.028917167,-0.226716127,2.514347986,-26.0
99,0.127547906,-0.028917167,-0.226716127,2.514347986,-29.0
100,0.127547906,-0.028917167,-0.226716127,2.514347986,-24.0
101,0.127547906,-0.001753406,-0.013747036,1.814347986,-24.0
102,0.127547906,0.127537009,0.999914566,4.514347986,-25.0
103,0.127547906,-0.001753406,-0.013747036,1.814347986,-24.0
104,0.127547906,-0.001753406,-0.013747036,1.814347986,-23.0
105,0.127547906,-0.028917167,-0.226716127,2.514347986,-24.0
106,0.127547906,-0.001753406,-0.013747036,1.814347986,-25.0
107,0.127547906,-0.028917167,-0.226716127,2.514347986,-28.0
