Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.093786289,-0.017580895,-0.187456983,1.847681319,-3
1,0.093786289,-0.001631443,-0.017395323,1.814347986,0.0
2,0.093786289,-0.017580895,-0.187456983,1.847681319,-1.0
3,0.093786289,0.093625106,0.998281375,2.514347986,-1.0
4,0.093786289,-0.017580895,-0.187456983,1.847681319,-4.0
5,0.093786289,0.093625106,0.998281375,2.514347986,-4.0
6,0.093786289,-0.001631443,-0.017395323,1.814347986,-11.0
7,0.093786289,-0.379535847,-4.046815910,4.514347986,-12.0
8,0.093786289,-0.017580895,-0.187456983,1.847681319,-13.0
9,0.093786289,0.093625106,0.998281375,2.514347986,-12.0
10,0.093786289,-0.001631443,-0.017395323,1.814347986,-15.0
11,0.093786289,-0.379535847,-4.046815910,4.514347986,-14.0
12,0.093786289,-0.017580895,-0.187456983,1.847681319,-9.0
13,0.093786289,-0.017580895,-0.187456983,1.847681319,-8.0
14,0.093786289,0.093625106,0.998281375,2.514347986,-8.0
15,0.093786289,0.093625106,0.998281375,2.514347986,-1.0
16,0.093786289,-0.379535847,-4.046815910,4.514347986,-2.0
17,0.093786289,-0.369081539,-3.935346441,2.714347986,7.0
18,0.093786289,0.093625106,0.998281375,2.514347986,10.0
19,0.093786289,-0.001631443,-0.017395323,1.814347986,9.0
20,0.093786289,0.093625106,0.998281375,2.514347986,8.0
21,0.093786289,-0.017580895,-0.187456983,1.847681319,9.0
22,0.093786289,-0.001631443,-0.017395323,1.814347986,6.0
23,0.093786289,-0.379535847,-4.046815910,4.514347986,5.0
24,0.093786289,-0.379535847,-4.046815910,4.514347986,14.0
25,0.093786289,-0.379535847,-4.046815910,4.514347986,5.0
26,0.093786289,-0.017580895,-0.187456983,1.847681319,8.0
27,0.093786289,-0.017580895,-0.187456983,1.847681319,9.0
28,0.093786289,-0.369081539,-3.935346441,2.714347986,12.0
29,0.093786289,0.093625106,0.998281375,2.514347986,-1.0
30,0.093786289,0.093625106,0.998281375,2.514347986,0.0
31,0.093786289,-0.379535847,-4.046815910,4.514347986,3.0
32,0.093786289,-0.369081539,-3.935346441,2.714347986,8.0
33,0.093786289,-0.379535847,-4.046815910,4.514347986,3.0
34,0.093786289,-0.369081539,-3.935346441,2.714347986,8.0
35,0.093786289,-0.001631443,-0.017395323,1.814347986,11.0
36,0.093786289,-0.379535847,-4.046815910,4.514347986,12.0
37,0.093786289,-0.379535847,-4.046815910,4.514347986,13.0
38,0.093786289,-0.379535847,-4.046815910,4.514347986,4.0
39,0.093786289,-0.001631443,-0.017395323,1.814347986,5.0
