Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.113406873,-0.286118328,-2.522936395,2.714347986,5.0
1,0.113406873,-0.393351871,-3.468501153,4.514347986,8.0
2,0.113406873,0.083459306,0.735928111,1.847681319,9.0
3,0.113406873,0.083459306,0.735928111,1.847681319,12.0
4,0.113406873,-0.393351871,-3.468501153,4.514347986,12.0
5,0.113406873,0.082633115,0.728642916,2.514347986,19.0
6,0.113406873,0.082633115,0.728642916,2.514347986,22.0
7,0.113406873,0.082633115,0.728642916,2.514347986,29.0
8,0.113406873,0.083459306,0.735928111,1.847681319,40.0
9,0.113406873,-0.393351871,-3.468501153,4.514347986,37.0
10,0.113406873,-0.286118328,-2.522936395,2.714347986,36.0
11,0.113406873,0.082633115,0.728642916,2.514347986,45.0
12,0.113406873,0.083459306,0.735928111,1.847681319,45.0
13,0.113406873,0.082633115,0.728642916,2.514347986,48.0
14,0.113406873,-0.003251691,-0.028672789,1.814347986,49.0
15,0.113406873,0.082633115,0.728642916,2.514347986,49.0
16,0.113406873,0.082633115,0.728642916,2.514347986,54.0
17,0.113406873,0.083459306,0.735928111,1.847681319,53.0
18,0.113406873,-0.393351871,-3.468501153,4.514347986,56.0
19,0.113406873,-0.003251691,-0.028672789,1.814347986,57.0
20,0.113406873,0.082633115,0.728642916,2.514347986,52.0
21,0.113406873,-0.003251691,-0.028672789,1.814347986,51.0
22,0.113406873,0.083459306,0.735928111,1.847681319,52.0
23,0.113406873,-0.393351871,-3.468501153,4.514347986,47.0
24,0.113406873,0.082633115,0.728642916,2.514347986,52.0
25,0.113406873,0.082633115,0.728642916,2.514347986,55.0
26,0.113406873,0.083459306,0.735928111,1.847681319,56.0
27,0.113406873,0.083459306,0.735928111,1.847681319,56.0
28,0.113406873,0.082633115,0.728642916,2.514347986,53.0
29,0.113406873,-0.393351871,-3.468501153,4.514347986,53.0
30,0.113406873,0.083459306,0.735928111,1.847681319,56.0
31,0.113406873,0.082633115,0.728642916,2.514347986,59.0
32,0.113406873,0.082633115,0.728642916,2.514347986,59.0
33,0.113406873,0.082633115,0.728642916,2.514347986,60.0
34,0.113406873,-0.003251691,-0.028672789,1.814347986,59.0
35,0.113406873,-0.003251691,-0.028672789,1.814347986,64.0
36,0.113406873,0.082633115,0.728642916,2.514347986,65.0
37,0.113406873,-0.393351871,-3.468501153,4.514347986,62.0
38,0.113406873,0.082633115,0.728642916,2.514347986,67.0
39,0.113406873,-0.286118328,-2.522936395,2.714347986,70.0
40,0.113406873,0.083459306,0.735928111,1.847681319,75.0
41,0.113406873,-0.003251691,-0.028672789,1.814347986,72.0
42,0.113406873,0.082633115,0.728642916,2.514347986,73.0
43,0.113406873,-0.393351871,-3.468501153,4.514347986,78.0
44,0.113406873,0.083459306,0.735928111,1.847681319,78.0
45,0.113406873,-0.003251691,-0.028672789,1.814347986,78.0
46,0.113406873,-0.393351871,-3.468501153,4.514347986,81.0
47,0.113406873,0.082633115,0.728642916,2.514347986,81.0
48,0.113406873,0.083459306,0.735928111,1.847681319,92.0
49,0.113406873,-0.003251691,-0.028672789,1.814347986,95.0
50,0.113406873,0.082633115,0.728642916,2.514347986,96.0
51,0.113406873,0.082633115,0.728642916,2.514347986,101.0
52,0.113406873,-0.393351871,-3.468501153,4.514347986,90.0
53,0.113406873,0.082633115,0.728642916,2.514347986,95.0
54,0.113406873,0.083459306,0.735928111,1.847681319,84.0
55,0.113406873,0.083459306,0.735928111,1.847681319,89.0
56,0.113406873,-0.393351871,-3.468501153,4.514347986,86.0
57,0.113406873,-0.393351871,-3.468501153,4.514347986,86.0
58,0.113406873,-0.003251691,-0.028672789,1.814347986,95.0
59,0.113406873,-0.393351871,-3.468501153,4.514347986,94.0
60,0.113406873,-0.393351871,-3.468501153,4.514347986,91.0
61,0.113406873,0.082633115,0.728642916,2.514347986,96.0
62,0.113406873,-0.286118328,-2.522936395,2.714347986,97.0
63,0.113406873,0.082633115,0.728642916,2.514347986,90.0
64,0.113406873,0.083459306,0.735928111,1.847681319,89.0
65,0.113406873,0.083459306,0.735928111,1.847681319,96.0
66,0.113406873,0.083459306,0.735928111,1.847681319,103.0
67,0.113406873,0.083459306,0.735928111,1.847681319,106.0
68,0.113406873,0.083459306,0.735928111,1.847681319,101.0
69,0.113406873,-0.003251691,-0.028672789,1.814347986,102.0
70,0.113406873,-0.003251691,-0.028672789,1.814347986,111.0
71,0.113406873,0.083459306,0.735928111,1.847681319,116.0
72,0.113406873,-0.286118328,-2.522936395,2.714347986,125.0
73,0.113406873,0.083459306,0.735928111,1.847681319,130.0
74,0.113406873,0.083459306,0.735928111,1.847681319,131.0
75,0.113406873,-0.393351871,-3.468501153,4.514347986,132.0
76,0.113406873,0.083459306,0.735928111,1.847681319,121.0
77,0.113406873,0.082633115,0.728642916,2.514347986,124.0
78,0.113406873,0.083459306,0.735928111,1.847681319,125.0
79,0.113406873,0.083459306,0.735928111,1.847681319,125.0
80,0.113406873,0.083459306,0.735928111,1.847681319,122.0
81,0.113406873,-0.393351871,-3.468501153,4.514347986,125.0
82,0.113406873,-0.003251691,-0.028672789,1.814347986,134.0
83,0.113406873,-0.393351871,-3.468501153,4.514347986,133.0
84,0.113406873,0.083459306,0.735928111,1.847681319,134.0
85,0.113406873,-0.286118328,-2.522936395,2.714347986,131.0
86,0.113406873,-0.003251691,-0.028672789,1.814347986,132.0
87,0.113406873,0.083459306,0.735928111,1.847681319,131.0
88,0.113406873,-0.003251691,-0.028672789,1.814347986,131.0
89,0.113406873,0.083459306,0.735928111,1.847681319,136.0
90,0.113406873,0.082633115,0.728642916,2.514347986,127.0
91,0.113406873,-0.003251691,-0.028672789,1.814347986,128.0
92,0.113406873,0.082633115,0.728642916,2.514347986,137.0
93,0.113406873,0.082633115,0.728642916,2.514347986,136.0
94,0.113406873,0.083459306,0.735928111,1.847681319,137.0
95,0.113406873,0.083459306,0.735928111,1.847681319,140.0
96,0.113406873,-0.393351871,-3.468501153,4.514347986,140.0
97,0.113406873,-0.003251691,-0.028672789,1.814347986,145.0
