Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.116896494,-0.008886787,-0.076022697,2.514347986,5.0
1,0.116896494,-0.008886787,-0.076022697,2.514347986,-2.0
2,0.116896494,0.089887470,0.768949242,1.847681319,-2.0
3,0.116896494,-0.000002859,-0.000024458,1.814347986,1.0
4,0.116896494,-0.000002859,-0.000024458,1.814347986,-4.0
5,0.116896494,-0.000002859,-0.000024458,1.814347986,-11.0
6,0.116896494,-0.000002859,-0.000024458,1.814347986,-12.0
7,0.116896494,0.089887470,0.768949242,1.847681319,-7.0
8,0.116896494,0.089887470,0.768949242,1.847681319,-7.0
9,0.116896494,0.036696105,0.313919635,2.714347986,-2.0
10,0.116896494,0.089887470,0.768949242,1.847681319,3.0
11,0.116896494,0.036696105,0.313919635,2.714347986,-8.0
12,0.116896494,-0.000002859,-0.000024458,1.814347986,-7.0
13,0.116896494,-0.077804292,-0.665582769,4.514347986,-2.0
14,0.116896494,-0.077804292,-0.665582769,4.514347986,7.0
15,0.116896494,-0.000002859,-0.000024458,1.814347986,8.0
16,0.116896494,0.089887470,0.768949242,1.847681319,7.0
17,0.116896494,0.089887470,0.768949242,1.847681319,14.0
18,0.116896494,0.089887470,0.768949242,1.847681319,11.0
19,0.116896494,0.089887470,0.768949242,1.847681319,14.0
20,0.116896494,0.089887470,0.768949242,1.847681319,13.0
21,0.116896494,-0.008886787,-0.076022697,2.514347986,14.0
22,0.116896494,0.089887470,0.768949242,1.847681319,15.0
23,0.116896494,-0.008886787,-0.076022697,2.514347986,12.0
24,0.116896494,-0.077804292,-0.665582769,4.514347986,11.0
25,0.116896494,-0.008886787,-0.076022697,2.514347986,14.0
26,0.116896494,-0.008886787,-0.076022697,2.514347986,13.0
27,0.116896494,-0.008886787,-0.076022697,2.514347986,13.0
28,0.116896494,-0.000002859,-0.000024458,1.814347986,13.0
29,0.116896494,-0.000002859,-0.000024458,1.814347986,12.0
30,0.116896494,-0.000002859,-0.000024458,1.814347986,11.0
31,0.116896494,-0.077804292,-0.665582769,4.514347986,10.0
32,0.116896494,-0.008886787,-0.076022697,2.514347986,7.0
33,0.116896494,-0.000002859,-0.000024458,1.814347986,6.0
34,0.116896494,-0.000002859,-0.000024458,1.814347986,7.0
35,0.116896494,0.089887470,0.768949242,1.847681319,6.0
36,0.116896494,-0.008886787,-0.076022697,2.514347986,-5.0
37,0.116896494,-0.077804292,-0.665582769,4.514347986,-8.0
38,0.116896494,-0.000002859,-0.000024458,1.814347986,-17.0
39,0.116896494,-0.077804292,-0.665582769,4.514347986,-12.0
40,0.116896494,-0.008886787,-0.076022697,2.514347986,-21.0
41,0.116896494,-0.008886787,-0.076022697,2.514347986,-24.0
42,0.116896494,-0.008886787,-0.076022697,2.514347986,-27.0
43,0.116896494,-0.077804292,-0.665582769,4.514347986,-20.0
44,0.116896494,-0.008886787,-0.076022697,2.514347986,-15.0
45,0.116896494,-0.008886787,-0.076022697,2.514347986,-16.0
46,0.116896494,0.089887470,0.768949242,1.847681319,-16.0
47,0.116896494,-0.000002859,-0.000024458,1.814347986,-19.0
48,0.116896494,0.089887470,0.768949242,1.847681319,-20.0
49,0.116896494,-0.008886787,-0.076022697,2.514347986,-23.0
50,0.116896494,0.036696105,0.313919635,2.714347986,-24.0
51,0.116896494,-0.077804292,-0.665582769,4.514347986,-21.0
52,0.116896494,-0.077804292,-0.665582769,4.514347986,-20.0
53,0.116896494,-0.000002859,-0.000024458,1.814347986,-15.0
54,0.116896494,0.089887470,0.768949242,1.847681319,-16.0
55,0.116896494,0.089887470,0.768949242,1.847681319,-19.0
56,0.116896494,0.089887470,0.768949242,1.847681319,-19.0
57,0.116896494,-0.077804292,-0.665582769,4.514347986,-22.0
58,0.116896494,-0.077804292,-0.665582769,4.514347986,-17.0
