Hand,PotentialExploitability,Exploited,PctExploited,P0Vulnerability,Winnings
0,0.054875176,-0.035543948,-0.647723625,1.847681319,1.0
1,0.054875176,0.000874783,0.015941327,1.814347986,4.0
2,0.054875176,-0.222391826,-4.052685439,4.514347986,3.0
3,0.054875176,0.000874783,0.015941327,1.814347986,8.0
4,0.054875176,0.054666815,0.996202998,2.514347986,9.0
5,0.054875176,0.054666815,0.996202998,2.514347986,6.0
6,0.054875176,0.000874783,0.015941327,1.814347986,7.0
7,0.054875176,-0.035543948,-0.647723625,1.847681319,2.0
8,0.054875176,0.000874783,0.015941327,1.814347986,5.0
9,0.054875176,-0.035543948,-0.647723625,1.847681319,5.0
10,0.054875176,0.000874783,0.015941327,1.814347986,5.0
11,0.054875176,-0.222391826,-4.052685439,4.514347986,10.0
12,0.054875176,-0.222391826,-4.052685439,4.514347986,11.0
13,0.054875176,0.000874783,0.015941327,1.814347986,-2.0
14,0.054875176,-0.233295587,-4.251386598,2.714347986,-3.0
15,0.054875176,0.000874783,0.015941327,1.814347986,2.0
16,0.054875176,-0.035543948,-0.647723625,1.847681319,3.0
17,0.054875176,-0.035543948,-0.647723625,1.847681319,-2.0
18,0.054875176,-0.222391826,-4.052685439,4.514347986,3.0
19,0.054875176,-0.222391826,-4.052685439,4.514347986,4.0
20,0.054875176,-0.035543948,-0.647723625,1.847681319,-5.0
21,0.054875176,0.054666815,0.996202998,2.514347986,-2.0
22,0.054875176,-0.035543948,-0.647723625,1.847681319,-3.0
23,0.054875176,-0.222391826,-4.052685439,4.514347986,2.0
24,0.054875176,-0.035543948,-0.647723625,1.847681319,-11.0
25,0.054875176,0.000874783,0.015941327,1.814347986,-6.0
26,0.054875176,0.000874783,0.015941327,1.814347986,-5.0
27,0.054875176,0.000874783,0.015941327,1.814347986,0.0
28,0.054875176,-0.222391826,-4.052685439,4.514347986,1.0
29,0.054875176,0.054666815,0.996202998,2.514347986,4.0
30,0.054875176,0.000874783,0.015941327,1.814347986,3.0
31,0.054875176,-0.222391826,-4.052685439,4.514347986,8.0
32,0.054875176,0.000874783,0.015941327,1.814347986,13.0
33,0.054875176,-0.222391826,-4.052685439,4.514347986,18.0
34,0.054875176,-0.222391826,-4.052685439,4.514347986,9.0
35,0.054875176,-0.233295587,-4.251386598,2.714347986,4.0
36,0.054875176,0.054666815,0.996202998,2.514347986,5.0
37,0.054875176,0.054666815,0.996202998,2.514347986,2.0
38,0.054875176,-0.222391826,-4.052685439,4.514347986,3.0
39,0.054875176,-0.222391826,-4.052685439,4.514347986,8.0
40,0.054875176,-0.222391826,-4.052685439,4.514347986,13.0
41,0.054875176,-0.222391826,-4.052685439,4.514347986,26.0
42,0.054875176,-0.233295587,-4.251386598,2.714347986,31.0
43,0.054875176,0.054666815,0.996202998,2.514347986,24.0
44,0.054875176,-0.222391826,-4.052685439,4.514347986,29.0
45,0.054875176,-0.233295587,-4.251386598,2.714347986,20.0
46,0.054875176,-0.222391826,-4.052685439,4.514347986,27.0
47,0.054875176,0.000874783,0.015941327,1.814347986,36.0
48,0.054875176,-0.035543948,-0.647723625,1.847681319,31.0
49,0.054875176,-0.222391826,-4.052685439,4.514347986,32.0
50,0.054875176,0.054666815,0.996202998,2.514347986,32.0
51,0.054875176,-0.233295587,-4.251386598,2.714347986,31.0
52,0.054875176,-0.222391826,-4.052685439,4.514347986,34.0
53,0.054875176,-0.233295587,-4.251386598,2.714347986,35.0
54,0.054875176,-0.222391826,-4.052685439,4.514347986,30.0
55,0.054875176,-0.233295587,-4.251386598,2.714347986,35.0
56,0.054875176,-0.233295587,-4.251386598,2.714347986,22.0
57,0.054875176,-0.233295587,-4.251386598,2.714347986,31.0
58,0.054875176,0.000874783,0.015941327,1.814347986,24.0
59,0.054875176,-0.035543948,-0.647723625,1.847681319,23.0
60,0.054875176,-0.035543948,-0.647723625,1.847681319,26.0
61,0.054875176,-0.035543948,-0.647723625,1.847681319,29.0
62,0.054875176,-0.222391826,-4.052685439,4.514347986,29.0
63,0.054875176,-0.222391826,-4.052685439,4.514347986,30.0
64,0.054875176,-0.222391826,-4.052685439,4.514347986,35.0
65,0.054875176,0.000874783,0.015941327,1.814347986,40.0
66,0.054875176,0.000874783,0.015941327,1.814347986,37.0
67,0.054875176,0.000874783,0.015941327,1.814347986,36.0
68,0.054875176,-0.233295587,-4.251386598,2.714347986,37.0
69,0.054875176,-0.222391826,-4.052685439,4.514347986,37.0
70,0.054875176,-0.222391826,-4.052685439,4.514347986,28.0
71,0.054875176,-0.222391826,-4.052685439,4.514347986,19.0
72,0.054875176,-0.222391826,-4.052685439,4.514347986,6.0
73,0.054875176,0.000874783,0.015941327,1.814347986,3.0
74,0.054875176,0.000874783,0.015941327,1.814347986,16.0
75,0.054875176,-0.222391826,-4.052685439,4.514347986,16.0
76,0.054875176,-0.233295587,-4.251386598,2.714347986,17.0
77,0.054875176,0.000874783,0.015941327,1.814347986,17.0
78,0.054875176,-0.035543948,-0.647723625,1.847681319,20.0
79,0.054875176,0.000874783,0.015941327,1.814347986,23.0
80,0.054875176,-0.222391826,-4.052685439,4.514347986,23.0
81,0.054875176,-0.035543948,-0.647723625,1.847681319,32.0
82,0.054875176,0.000874783,0.015941327,1.814347986,33.0
83,0.054875176,0.000874783,0.015941327,1.814347986,32.0
84,0.054875176,0.000874783,0.015941327,1.814347986,33.0
85,0.054875176,-0.222391826,-4.052685439,4.514347986,34.0
86,0.054875176,-0.222391826,-4.052685439,4.514347986,25.0
87,0.054875176,-0.035543948,-0.647723625,1.847681319,28.0
88,0.054875176,-0.035543948,-0.647723625,1.847681319,25.0
89,0.054875176,0.000874783,0.015941327,1.814347986,34.0
90,0.054875176,-0.222391826,-4.052685439,4.514347986,25.0
91,0.054875176,0.054666815,0.996202998,2.514347986,26.0
92,0.054875176,0.000874783,0.015941327,1.814347986,25.0
93,0.054875176,0.000874783,0.015941327,1.814347986,24.0
94,0.054875176,-0.035543948,-0.647723625,1.847681319,23.0
95,0.054875176,0.000874783,0.015941327,1.814347986,26.0
96,0.054875176,-0.222391826,-4.052685439,4.514347986,17.0
97,0.054875176,-0.035543948,-0.647723625,1.847681319,14.0
98,0.054875176,-0.222391826,-4.052685439,4.514347986,15.0
99,0.054875176,-0.035543948,-0.647723625,1.847681319,6.0
100,0.054875176,0.000874783,0.015941327,1.814347986,7.0
101,0.054875176,0.054666815,0.996202998,2.514347986,6.0
102,0.054875176,0.000874783,0.015941327,1.814347986,9.0
103,0.054875176,0.000874783,0.015941327,1.814347986,14.0
104,0.054875176,0.000874783,0.015941327,1.814347986,23.0
105,0.054875176,0.000874783,0.015941327,1.814347986,28.0
106,0.054875176,0.054666815,0.996202998,2.514347986,25.0
107,0.054875176,0.000874783,0.015941327,1.814347986,24.0
108,0.054875176,0.000874783,0.015941327,1.814347986,24.0
109,0.054875176,0.054666815,0.996202998,2.514347986,23.0
110,0.054875176,-0.035543948,-0.647723625,1.847681319,22.0
111,0.054875176,-0.035543948,-0.647723625,1.847681319,29.0
112,0.054875176,-0.035543948,-0.647723625,1.847681319,20.0
113,0.054875176,-0.035543948,-0.647723625,1.847681319,23.0
114,0.054875176,-0.035543948,-0.647723625,1.847681319,30.0
115,0.054875176,0.000874783,0.015941327,1.814347986,33.0
116,0.054875176,-0.035543948,-0.647723625,1.847681319,40.0
117,0.054875176,-0.035543948,-0.647723625,1.847681319,33.0
118,0.054875176,-0.035543948,-0.647723625,1.847681319,40.0
119,0.054875176,0.054666815,0.996202998,2.514347986,43.0
120,0.054875176,0.000874783,0.015941327,1.814347986,44.0
121,0.054875176,0.000874783,0.015941327,1.814347986,47.0
122,0.054875176,0.000874783,0.015941327,1.814347986,46.0
123,0.054875176,0.000874783,0.015941327,1.814347986,47.0
124,0.054875176,0.000874783,0.015941327,1.814347986,48.0
125,0.054875176,-0.035543948,-0.647723625,1.847681319,47.0
126,0.054875176,-0.035543948,-0.647723625,1.847681319,58.0
127,0.054875176,0.054666815,0.996202998,2.514347986,55.0
128,0.054875176,0.000874783,0.015941327,1.814347986,56.0
129,0.054875176,0.054666815,0.996202998,2.514347986,56.0
130,0.054875176,-0.035543948,-0.647723625,1.847681319,59.0
131,0.054875176,0.000874783,0.015941327,1.814347986,56.0
